"";"location";"hits";"keyword";"geo";"gprop"
"1";"Arizona";100;"fast food";"US";"web"
"2";"Nevada";93;"fast food";"US";"web"
"3";"Texas";90;"fast food";"US";"web"
"4";"Mississippi";88;"fast food";"US";"web"
"5";"Colorado";86;"fast food";"US";"web"
"6";"Nebraska";85;"fast food";"US";"web"
"7";"Georgia";85;"fast food";"US";"web"
"8";"California";84;"fast food";"US";"web"
"9";"Missouri";83;"fast food";"US";"web"
"10";"District of Columbia";82;"fast food";"US";"web"
"11";"Illinois";79;"fast food";"US";"web"
"12";"Oklahoma";79;"fast food";"US";"web"
"13";"Louisiana";77;"fast food";"US";"web"
"14";"Utah";77;"fast food";"US";"web"
"15";"South Carolina";76;"fast food";"US";"web"
"16";"Tennessee";75;"fast food";"US";"web"
"17";"Minnesota";75;"fast food";"US";"web"
"18";"Alabama";75;"fast food";"US";"web"
"19";"North Carolina";74;"fast food";"US";"web"
"20";"Michigan";74;"fast food";"US";"web"
"21";"New Mexico";73;"fast food";"US";"web"
"22";"Kansas";71;"fast food";"US";"web"
"23";"Kentucky";71;"fast food";"US";"web"
"24";"South Dakota";70;"fast food";"US";"web"
"25";"Ohio";70;"fast food";"US";"web"
"26";"Wyoming";70;"fast food";"US";"web"
"27";"Florida";70;"fast food";"US";"web"
"28";"Indiana";69;"fast food";"US";"web"
"29";"Arkansas";67;"fast food";"US";"web"
"30";"Washington";66;"fast food";"US";"web"
"31";"Idaho";66;"fast food";"US";"web"
"32";"North Dakota";65;"fast food";"US";"web"
"33";"Wisconsin";64;"fast food";"US";"web"
"34";"Iowa";61;"fast food";"US";"web"
"35";"Maryland";60;"fast food";"US";"web"
"36";"Hawaii";55;"fast food";"US";"web"
"37";"Virginia";55;"fast food";"US";"web"
"38";"Pennsylvania";54;"fast food";"US";"web"
"39";"Montana";53;"fast food";"US";"web"
"40";"West Virginia";53;"fast food";"US";"web"
"41";"New York";52;"fast food";"US";"web"
"42";"Massachusetts";51;"fast food";"US";"web"
"43";"Delaware";51;"fast food";"US";"web"
"44";"Oregon";49;"fast food";"US";"web"
"45";"Alaska";49;"fast food";"US";"web"
"46";"New Jersey";47;"fast food";"US";"web"
"47";"Connecticut";46;"fast food";"US";"web"
"48";"Rhode Island";46;"fast food";"US";"web"
"49";"New Hampshire";37;"fast food";"US";"web"
"50";"Maine";35;"fast food";"US";"web"
"51";"Vermont";32;"fast food";"US";"web"
