"";"location";"hits";"keyword";"geo";"gprop"
"1";"Maine";100;"helpless";"US";"web"
"2";"Vermont";99;"helpless";"US";"web"
"3";"New Hampshire";84;"helpless";"US";"web"
"4";"Rhode Island";82;"helpless";"US";"web"
"5";"Connecticut";80;"helpless";"US";"web"
"6";"Delaware";80;"helpless";"US";"web"
"7";"Pennsylvania";80;"helpless";"US";"web"
"8";"West Virginia";79;"helpless";"US";"web"
"9";"Alaska";73;"helpless";"US";"web"
"10";"Maryland";71;"helpless";"US";"web"
"11";"New Jersey";71;"helpless";"US";"web"
"12";"Massachusetts";71;"helpless";"US";"web"
"13";"New York";70;"helpless";"US";"web"
"14";"Montana";69;"helpless";"US";"web"
"15";"Washington";68;"helpless";"US";"web"
"16";"South Dakota";68;"helpless";"US";"web"
"17";"Indiana";68;"helpless";"US";"web"
"18";"California";67;"helpless";"US";"web"
"19";"Illinois";66;"helpless";"US";"web"
"20";"New Mexico";66;"helpless";"US";"web"
"21";"Minnesota";66;"helpless";"US";"web"
"22";"North Carolina";65;"helpless";"US";"web"
"23";"Arkansas";65;"helpless";"US";"web"
"24";"Alabama";65;"helpless";"US";"web"
"25";"Wisconsin";65;"helpless";"US";"web"
"26";"Mississippi";64;"helpless";"US";"web"
"27";"Arizona";64;"helpless";"US";"web"
"28";"Michigan";64;"helpless";"US";"web"
"29";"Ohio";64;"helpless";"US";"web"
"30";"Tennessee";63;"helpless";"US";"web"
"31";"Kentucky";63;"helpless";"US";"web"
"32";"South Carolina";62;"helpless";"US";"web"
"33";"Virginia";62;"helpless";"US";"web"
"34";"Colorado";62;"helpless";"US";"web"
"35";"Nevada";61;"helpless";"US";"web"
"36";"Iowa";59;"helpless";"US";"web"
"37";"Louisiana";59;"helpless";"US";"web"
"38";"District of Columbia";58;"helpless";"US";"web"
"39";"Texas";58;"helpless";"US";"web"
"40";"Nebraska";58;"helpless";"US";"web"
"41";"Kansas";57;"helpless";"US";"web"
"42";"Hawaii";57;"helpless";"US";"web"
"43";"Oklahoma";57;"helpless";"US";"web"
"44";"Missouri";57;"helpless";"US";"web"
"45";"Georgia";57;"helpless";"US";"web"
"46";"Florida";56;"helpless";"US";"web"
"47";"Idaho";56;"helpless";"US";"web"
"48";"Oregon";56;"helpless";"US";"web"
"49";"North Dakota";53;"helpless";"US";"web"
"50";"Utah";52;"helpless";"US";"web"
