"";"location";"hits";"keyword";"geo";"gprop"
"1";"Maine";100;"uneasy";"US";"web"
"2";"Connecticut";97;"uneasy";"US";"web"
"3";"Hawaii";93;"uneasy";"US";"web"
"4";"New Hampshire";93;"uneasy";"US";"web"
"5";"Indiana";92;"uneasy";"US";"web"
"6";"Mississippi";91;"uneasy";"US";"web"
"7";"Tennessee";87;"uneasy";"US";"web"
"8";"California";85;"uneasy";"US";"web"
"9";"Iowa";84;"uneasy";"US";"web"
"10";"Maryland";84;"uneasy";"US";"web"
"11";"Delaware";83;"uneasy";"US";"web"
"12";"Idaho";81;"uneasy";"US";"web"
"13";"Pennsylvania";81;"uneasy";"US";"web"
"14";"District of Columbia";80;"uneasy";"US";"web"
"15";"Washington";80;"uneasy";"US";"web"
"16";"Michigan";80;"uneasy";"US";"web"
"17";"North Carolina";79;"uneasy";"US";"web"
"18";"Arkansas";79;"uneasy";"US";"web"
"19";"Alabama";78;"uneasy";"US";"web"
"20";"Florida";77;"uneasy";"US";"web"
"21";"Illinois";77;"uneasy";"US";"web"
"22";"Texas";77;"uneasy";"US";"web"
"23";"Georgia";76;"uneasy";"US";"web"
"24";"Kansas";75;"uneasy";"US";"web"
"25";"West Virginia";75;"uneasy";"US";"web"
"26";"Kentucky";74;"uneasy";"US";"web"
"27";"Nevada";74;"uneasy";"US";"web"
"28";"Arizona";73;"uneasy";"US";"web"
"29";"Massachusetts";73;"uneasy";"US";"web"
"30";"Oklahoma";73;"uneasy";"US";"web"
"31";"New Jersey";73;"uneasy";"US";"web"
"32";"New York";73;"uneasy";"US";"web"
"33";"Louisiana";71;"uneasy";"US";"web"
"34";"Ohio";71;"uneasy";"US";"web"
"35";"Minnesota";71;"uneasy";"US";"web"
"36";"Virginia";70;"uneasy";"US";"web"
"37";"Utah";70;"uneasy";"US";"web"
"38";"Rhode Island";68;"uneasy";"US";"web"
"39";"New Mexico";64;"uneasy";"US";"web"
"40";"Colorado";60;"uneasy";"US";"web"
"41";"Nebraska";59;"uneasy";"US";"web"
"42";"Wisconsin";57;"uneasy";"US";"web"
"43";"Missouri";57;"uneasy";"US";"web"
"44";"South Carolina";54;"uneasy";"US";"web"
"45";"Oregon";46;"uneasy";"US";"web"
