"";"location";"hits";"keyword";"geo";"gprop"
"1";"Idaho";100;"hard work";"US";"web"
"2";"Arkansas";93;"hard work";"US";"web"
"3";"Indiana";92;"hard work";"US";"web"
"4";"New Jersey";89;"hard work";"US";"web"
"5";"Nevada";88;"hard work";"US";"web"
"6";"Utah";87;"hard work";"US";"web"
"7";"Kansas";86;"hard work";"US";"web"
"8";"Iowa";85;"hard work";"US";"web"
"9";"Mississippi";82;"hard work";"US";"web"
"10";"Maryland";81;"hard work";"US";"web"
"11";"Michigan";81;"hard work";"US";"web"
"12";"Wisconsin";81;"hard work";"US";"web"
"13";"Alabama";80;"hard work";"US";"web"
"14";"South Carolina";80;"hard work";"US";"web"
"15";"Pennsylvania";79;"hard work";"US";"web"
"16";"Connecticut";79;"hard work";"US";"web"
"17";"Missouri";77;"hard work";"US";"web"
"18";"Ohio";76;"hard work";"US";"web"
"19";"California";76;"hard work";"US";"web"
"20";"Virginia";74;"hard work";"US";"web"
"21";"Illinois";73;"hard work";"US";"web"
"22";"Florida";73;"hard work";"US";"web"
"23";"Oklahoma";73;"hard work";"US";"web"
"24";"Kentucky";72;"hard work";"US";"web"
"25";"New York";72;"hard work";"US";"web"
"26";"Arizona";72;"hard work";"US";"web"
"27";"Georgia";72;"hard work";"US";"web"
"28";"Nebraska";70;"hard work";"US";"web"
"29";"Massachusetts";70;"hard work";"US";"web"
"30";"Minnesota";69;"hard work";"US";"web"
"31";"Louisiana";68;"hard work";"US";"web"
"32";"North Carolina";68;"hard work";"US";"web"
"33";"Texas";67;"hard work";"US";"web"
"34";"Colorado";66;"hard work";"US";"web"
"35";"Washington";62;"hard work";"US";"web"
"36";"Oregon";61;"hard work";"US";"web"
"37";"Tennessee";58;"hard work";"US";"web"
"38";"District of Columbia";54;"hard work";"US";"web"
