"";"location";"hits";"keyword";"geo";"gprop"
"1";"Delaware";100;"exercise";"US";"web"
"2";"West Virginia";99;"exercise";"US";"web"
"3";"Maryland";98;"exercise";"US";"web"
"4";"Vermont";97;"exercise";"US";"web"
"5";"Utah";97;"exercise";"US";"web"
"6";"North Dakota";96;"exercise";"US";"web"
"7";"Idaho";96;"exercise";"US";"web"
"8";"South Dakota";95;"exercise";"US";"web"
"9";"Mississippi";95;"exercise";"US";"web"
"10";"Iowa";94;"exercise";"US";"web"
"11";"Hawaii";93;"exercise";"US";"web"
"12";"Indiana";93;"exercise";"US";"web"
"13";"Alabama";93;"exercise";"US";"web"
"14";"Wyoming";93;"exercise";"US";"web"
"15";"New Hampshire";93;"exercise";"US";"web"
"16";"Maine";93;"exercise";"US";"web"
"17";"Pennsylvania";92;"exercise";"US";"web"
"18";"New Mexico";92;"exercise";"US";"web"
"19";"North Carolina";91;"exercise";"US";"web"
"20";"Connecticut";91;"exercise";"US";"web"
"21";"Rhode Island";91;"exercise";"US";"web"
"22";"Montana";89;"exercise";"US";"web"
"23";"Ohio";89;"exercise";"US";"web"
"24";"Kentucky";89;"exercise";"US";"web"
"25";"Massachusetts";88;"exercise";"US";"web"
"26";"Louisiana";88;"exercise";"US";"web"
"27";"Arkansas";88;"exercise";"US";"web"
"28";"New Jersey";88;"exercise";"US";"web"
"29";"Minnesota";87;"exercise";"US";"web"
"30";"Arizona";87;"exercise";"US";"web"
"31";"Florida";87;"exercise";"US";"web"
"32";"Wisconsin";87;"exercise";"US";"web"
"33";"Nebraska";87;"exercise";"US";"web"
"34";"Colorado";86;"exercise";"US";"web"
"35";"Oklahoma";86;"exercise";"US";"web"
"36";"Tennessee";85;"exercise";"US";"web"
"37";"South Carolina";84;"exercise";"US";"web"
"38";"Missouri";84;"exercise";"US";"web"
"39";"Michigan";83;"exercise";"US";"web"
"40";"Alaska";82;"exercise";"US";"web"
"41";"Washington";82;"exercise";"US";"web"
"42";"Illinois";81;"exercise";"US";"web"
"43";"California";81;"exercise";"US";"web"
"44";"New York";81;"exercise";"US";"web"
"45";"Georgia";81;"exercise";"US";"web"
"46";"District of Columbia";79;"exercise";"US";"web"
"47";"Kansas";77;"exercise";"US";"web"
"48";"Nevada";77;"exercise";"US";"web"
"49";"Texas";77;"exercise";"US";"web"
"50";"Virginia";76;"exercise";"US";"web"
"51";"Oregon";66;"exercise";"US";"web"
