"";"location";"hits";"keyword";"geo";"gprop"
"1";"Maryland";100;"exercise";"US";"web"
"2";"West Virginia";100;"exercise";"US";"web"
"3";"Hawaii";99;"exercise";"US";"web"
"4";"Delaware";99;"exercise";"US";"web"
"5";"South Dakota";99;"exercise";"US";"web"
"6";"Utah";99;"exercise";"US";"web"
"7";"Idaho";98;"exercise";"US";"web"
"8";"North Dakota";98;"exercise";"US";"web"
"9";"Mississippi";96;"exercise";"US";"web"
"10";"Vermont";95;"exercise";"US";"web"
"11";"Iowa";95;"exercise";"US";"web"
"12";"New Hampshire";95;"exercise";"US";"web"
"13";"Rhode Island";95;"exercise";"US";"web"
"14";"Pennsylvania";95;"exercise";"US";"web"
"15";"New Mexico";95;"exercise";"US";"web"
"16";"Indiana";94;"exercise";"US";"web"
"17";"Maine";94;"exercise";"US";"web"
"18";"North Carolina";94;"exercise";"US";"web"
"19";"Alabama";94;"exercise";"US";"web"
"20";"Connecticut";93;"exercise";"US";"web"
"21";"Kentucky";92;"exercise";"US";"web"
"22";"Montana";92;"exercise";"US";"web"
"23";"Arkansas";91;"exercise";"US";"web"
"24";"Virginia";91;"exercise";"US";"web"
"25";"Massachusetts";91;"exercise";"US";"web"
"26";"South Carolina";91;"exercise";"US";"web"
"27";"New Jersey";90;"exercise";"US";"web"
"28";"Alaska";90;"exercise";"US";"web"
"29";"Nebraska";90;"exercise";"US";"web"
"30";"Minnesota";90;"exercise";"US";"web"
"31";"Wisconsin";90;"exercise";"US";"web"
"32";"Wyoming";89;"exercise";"US";"web"
"33";"Louisiana";89;"exercise";"US";"web"
"34";"Tennessee";89;"exercise";"US";"web"
"35";"Ohio";89;"exercise";"US";"web"
"36";"Michigan";88;"exercise";"US";"web"
"37";"Oklahoma";87;"exercise";"US";"web"
"38";"Florida";87;"exercise";"US";"web"
"39";"Arizona";87;"exercise";"US";"web"
"40";"Missouri";87;"exercise";"US";"web"
"41";"Kansas";86;"exercise";"US";"web"
"42";"Colorado";85;"exercise";"US";"web"
"43";"New York";85;"exercise";"US";"web"
"44";"Georgia";84;"exercise";"US";"web"
"45";"District of Columbia";83;"exercise";"US";"web"
"46";"Illinois";83;"exercise";"US";"web"
"47";"California";82;"exercise";"US";"web"
"48";"Washington";81;"exercise";"US";"web"
"49";"Texas";81;"exercise";"US";"web"
"50";"Nevada";79;"exercise";"US";"web"
"51";"Oregon";75;"exercise";"US";"web"
