"";"location";"hits";"keyword";"geo";"gprop"
"1";"Alaska";100;"partum";"US";"web"
"2";"Utah";82;"partum";"US";"web"
"3";"South Dakota";82;"partum";"US";"web"
"4";"Idaho";82;"partum";"US";"web"
"5";"Washington";81;"partum";"US";"web"
"6";"Hawaii";78;"partum";"US";"web"
"7";"Maine";78;"partum";"US";"web"
"8";"Indiana";76;"partum";"US";"web"
"9";"Massachusetts";76;"partum";"US";"web"
"10";"Rhode Island";75;"partum";"US";"web"
"11";"Minnesota";75;"partum";"US";"web"
"12";"Delaware";74;"partum";"US";"web"
"13";"Pennsylvania";73;"partum";"US";"web"
"14";"Wisconsin";72;"partum";"US";"web"
"15";"Missouri";72;"partum";"US";"web"
"16";"Kentucky";72;"partum";"US";"web"
"17";"Nebraska";71;"partum";"US";"web"
"18";"New Hampshire";70;"partum";"US";"web"
"19";"Maryland";70;"partum";"US";"web"
"20";"Colorado";70;"partum";"US";"web"
"21";"Iowa";70;"partum";"US";"web"
"22";"New York";70;"partum";"US";"web"
"23";"Connecticut";69;"partum";"US";"web"
"24";"Arizona";69;"partum";"US";"web"
"25";"Montana";69;"partum";"US";"web"
"26";"Tennessee";69;"partum";"US";"web"
"27";"North Dakota";68;"partum";"US";"web"
"28";"Oklahoma";68;"partum";"US";"web"
"29";"New Jersey";68;"partum";"US";"web"
"30";"New Mexico";68;"partum";"US";"web"
"31";"Texas";68;"partum";"US";"web"
"32";"Arkansas";67;"partum";"US";"web"
"33";"Virginia";67;"partum";"US";"web"
"34";"Vermont";67;"partum";"US";"web"
"35";"California";66;"partum";"US";"web"
"36";"Illinois";65;"partum";"US";"web"
"37";"District of Columbia";64;"partum";"US";"web"
"38";"Kansas";64;"partum";"US";"web"
"39";"Mississippi";64;"partum";"US";"web"
"40";"Oregon";64;"partum";"US";"web"
"41";"Louisiana";63;"partum";"US";"web"
"42";"Michigan";62;"partum";"US";"web"
"43";"Ohio";62;"partum";"US";"web"
"44";"Wyoming";61;"partum";"US";"web"
"45";"Alabama";61;"partum";"US";"web"
"46";"South Carolina";61;"partum";"US";"web"
"47";"Georgia";61;"partum";"US";"web"
"48";"West Virginia";59;"partum";"US";"web"
"49";"North Carolina";59;"partum";"US";"web"
"50";"Florida";56;"partum";"US";"web"
"51";"Nevada";52;"partum";"US";"web"
