"";"location";"hits";"keyword";"geo";"gprop"
"1";"Mississippi";100;"suffer";"US";"web"
"2";"Hawaii";99;"suffer";"US";"web"
"3";"Maine";98;"suffer";"US";"web"
"4";"Utah";96;"suffer";"US";"web"
"5";"New Mexico";94;"suffer";"US";"web"
"6";"West Virginia";93;"suffer";"US";"web"
"7";"Arkansas";91;"suffer";"US";"web"
"8";"Alaska";90;"suffer";"US";"web"
"9";"Ohio";90;"suffer";"US";"web"
"10";"Arizona";86;"suffer";"US";"web"
"11";"Idaho";86;"suffer";"US";"web"
"12";"Alabama";84;"suffer";"US";"web"
"13";"Kansas";84;"suffer";"US";"web"
"14";"Indiana";84;"suffer";"US";"web"
"15";"Vermont";83;"suffer";"US";"web"
"16";"New Hampshire";81;"suffer";"US";"web"
"17";"Delaware";80;"suffer";"US";"web"
"18";"California";79;"suffer";"US";"web"
"19";"Iowa";78;"suffer";"US";"web"
"20";"Kentucky";78;"suffer";"US";"web"
"21";"New Jersey";77;"suffer";"US";"web"
"22";"Florida";77;"suffer";"US";"web"
"23";"Michigan";76;"suffer";"US";"web"
"24";"North Carolina";75;"suffer";"US";"web"
"25";"Tennessee";75;"suffer";"US";"web"
"26";"Wyoming";74;"suffer";"US";"web"
"27";"Nebraska";74;"suffer";"US";"web"
"28";"Pennsylvania";74;"suffer";"US";"web"
"29";"Maryland";74;"suffer";"US";"web"
"30";"Wisconsin";74;"suffer";"US";"web"
"31";"Virginia";73;"suffer";"US";"web"
"32";"Missouri";72;"suffer";"US";"web"
"33";"Oklahoma";72;"suffer";"US";"web"
"34";"Georgia";70;"suffer";"US";"web"
"35";"District of Columbia";70;"suffer";"US";"web"
"36";"Texas";70;"suffer";"US";"web"
"37";"South Carolina";70;"suffer";"US";"web"
"38";"Colorado";70;"suffer";"US";"web"
"39";"Nevada";69;"suffer";"US";"web"
"40";"Louisiana";69;"suffer";"US";"web"
"41";"Connecticut";69;"suffer";"US";"web"
"42";"Rhode Island";68;"suffer";"US";"web"
"43";"Massachusetts";68;"suffer";"US";"web"
"44";"New York";68;"suffer";"US";"web"
"45";"Minnesota";66;"suffer";"US";"web"
"46";"Illinois";63;"suffer";"US";"web"
"47";"Washington";58;"suffer";"US";"web"
"48";"Oregon";52;"suffer";"US";"web"
"49";"South Dakota";51;"suffer";"US";"web"
"50";"Montana";48;"suffer";"US";"web"
"51";"North Dakota";41;"suffer";"US";"web"
