"";"location";"hits";"keyword";"geo";"gprop"
"1";"Idaho";100;"wretched";"US";"web"
"2";"Wyoming";93;"wretched";"US";"web"
"3";"Tennessee";79;"wretched";"US";"web"
"4";"North Carolina";78;"wretched";"US";"web"
"5";"West Virginia";77;"wretched";"US";"web"
"6";"South Carolina";77;"wretched";"US";"web"
"7";"Indiana";76;"wretched";"US";"web"
"8";"Arkansas";76;"wretched";"US";"web"
"9";"Ohio";75;"wretched";"US";"web"
"10";"Alaska";75;"wretched";"US";"web"
"11";"Minnesota";75;"wretched";"US";"web"
"12";"Kentucky";75;"wretched";"US";"web"
"13";"Mississippi";74;"wretched";"US";"web"
"14";"Alabama";74;"wretched";"US";"web"
"15";"Kansas";74;"wretched";"US";"web"
"16";"Louisiana";71;"wretched";"US";"web"
"17";"Pennsylvania";71;"wretched";"US";"web"
"18";"Maryland";71;"wretched";"US";"web"
"19";"South Dakota";70;"wretched";"US";"web"
"20";"Maine";70;"wretched";"US";"web"
"21";"Oklahoma";70;"wretched";"US";"web"
"22";"Michigan";70;"wretched";"US";"web"
"23";"Iowa";70;"wretched";"US";"web"
"24";"Arizona";70;"wretched";"US";"web"
"25";"Missouri";70;"wretched";"US";"web"
"26";"New Mexico";70;"wretched";"US";"web"
"27";"Utah";69;"wretched";"US";"web"
"28";"Montana";69;"wretched";"US";"web"
"29";"New Hampshire";69;"wretched";"US";"web"
"30";"Connecticut";68;"wretched";"US";"web"
"31";"Rhode Island";68;"wretched";"US";"web"
"32";"Vermont";68;"wretched";"US";"web"
"33";"Illinois";67;"wretched";"US";"web"
"34";"Nevada";67;"wretched";"US";"web"
"35";"Georgia";67;"wretched";"US";"web"
"36";"California";66;"wretched";"US";"web"
"37";"Wisconsin";66;"wretched";"US";"web"
"38";"Washington";65;"wretched";"US";"web"
"39";"New York";65;"wretched";"US";"web"
"40";"Texas";65;"wretched";"US";"web"
"41";"Massachusetts";65;"wretched";"US";"web"
"42";"New Jersey";65;"wretched";"US";"web"
"43";"Nebraska";63;"wretched";"US";"web"
"44";"District of Columbia";62;"wretched";"US";"web"
"45";"Virginia";62;"wretched";"US";"web"
"46";"Florida";61;"wretched";"US";"web"
"47";"Oregon";60;"wretched";"US";"web"
"48";"Colorado";60;"wretched";"US";"web"
"49";"North Dakota";58;"wretched";"US";"web"
"50";"Hawaii";53;"wretched";"US";"web"
"51";"Delaware";53;"wretched";"US";"web"
