"";"location";"hits";"keyword";"geo";"gprop"
"1";"Rhode Island";100;"nightmarish";"US";"web"
"2";"Maine";90;"nightmarish";"US";"web"
"3";"Washington";78;"nightmarish";"US";"web"
"4";"Minnesota";76;"nightmarish";"US";"web"
"5";"Louisiana";67;"nightmarish";"US";"web"
"6";"Oklahoma";66;"nightmarish";"US";"web"
"7";"Oregon";65;"nightmarish";"US";"web"
"8";"Kentucky";60;"nightmarish";"US";"web"
"9";"Idaho";58;"nightmarish";"US";"web"
"10";"Ohio";55;"nightmarish";"US";"web"
"11";"Wisconsin";54;"nightmarish";"US";"web"
"12";"Colorado";50;"nightmarish";"US";"web"
"13";"Arizona";50;"nightmarish";"US";"web"
"14";"Virginia";50;"nightmarish";"US";"web"
"15";"Florida";48;"nightmarish";"US";"web"
"16";"Missouri";47;"nightmarish";"US";"web"
"17";"Indiana";46;"nightmarish";"US";"web"
"18";"New Jersey";45;"nightmarish";"US";"web"
"19";"Nevada";43;"nightmarish";"US";"web"
"20";"Illinois";42;"nightmarish";"US";"web"
"21";"Massachusetts";41;"nightmarish";"US";"web"
"22";"Connecticut";40;"nightmarish";"US";"web"
"23";"Georgia";40;"nightmarish";"US";"web"
"24";"California";39;"nightmarish";"US";"web"
"25";"North Carolina";37;"nightmarish";"US";"web"
"26";"Tennessee";37;"nightmarish";"US";"web"
"27";"Utah";37;"nightmarish";"US";"web"
"28";"New York";36;"nightmarish";"US";"web"
"29";"Maryland";36;"nightmarish";"US";"web"
"30";"Texas";35;"nightmarish";"US";"web"
"31";"Pennsylvania";35;"nightmarish";"US";"web"
"32";"South Carolina";34;"nightmarish";"US";"web"
"33";"Michigan";33;"nightmarish";"US";"web"
"34";"Alabama";29;"nightmarish";"US";"web"
