"";"location";"hits";"keyword";"geo";"gprop"
"1";"New Hampshire";100;"debilitating";"US";"web"
"2";"Connecticut";89;"debilitating";"US";"web"
"3";"Oregon";82;"debilitating";"US";"web"
"4";"Indiana";81;"debilitating";"US";"web"
"5";"South Carolina";80;"debilitating";"US";"web"
"6";"Michigan";74;"debilitating";"US";"web"
"7";"Nevada";74;"debilitating";"US";"web"
"8";"Massachusetts";73;"debilitating";"US";"web"
"9";"Colorado";71;"debilitating";"US";"web"
"10";"Oklahoma";70;"debilitating";"US";"web"
"11";"New York";65;"debilitating";"US";"web"
"12";"Pennsylvania";65;"debilitating";"US";"web"
"13";"Florida";63;"debilitating";"US";"web"
"14";"Maryland";63;"debilitating";"US";"web"
"15";"Wisconsin";63;"debilitating";"US";"web"
"16";"Idaho";62;"debilitating";"US";"web"
"17";"Alabama";61;"debilitating";"US";"web"
"18";"Illinois";61;"debilitating";"US";"web"
"19";"Ohio";60;"debilitating";"US";"web"
"20";"Utah";60;"debilitating";"US";"web"
"21";"Louisiana";59;"debilitating";"US";"web"
"22";"Nebraska";58;"debilitating";"US";"web"
"23";"Montana";58;"debilitating";"US";"web"
"24";"New Jersey";58;"debilitating";"US";"web"
"25";"District of Columbia";57;"debilitating";"US";"web"
"26";"California";57;"debilitating";"US";"web"
"27";"Missouri";56;"debilitating";"US";"web"
"28";"North Dakota";56;"debilitating";"US";"web"
"29";"North Carolina";55;"debilitating";"US";"web"
"30";"Arizona";53;"debilitating";"US";"web"
"31";"Arkansas";53;"debilitating";"US";"web"
"32";"West Virginia";52;"debilitating";"US";"web"
"33";"Iowa";51;"debilitating";"US";"web"
"34";"Texas";51;"debilitating";"US";"web"
"35";"Washington";50;"debilitating";"US";"web"
"36";"Hawaii";50;"debilitating";"US";"web"
"37";"Minnesota";49;"debilitating";"US";"web"
"38";"Tennessee";47;"debilitating";"US";"web"
"39";"Georgia";46;"debilitating";"US";"web"
"40";"New Mexico";43;"debilitating";"US";"web"
"41";"Rhode Island";41;"debilitating";"US";"web"
"42";"Virginia";41;"debilitating";"US";"web"
"43";"Mississippi";40;"debilitating";"US";"web"
"44";"Kansas";39;"debilitating";"US";"web"
"45";"Maine";39;"debilitating";"US";"web"
"46";"Kentucky";38;"debilitating";"US";"web"
"47";"Delaware";17;"debilitating";"US";"web"
