"";"location";"hits";"keyword";"geo";"gprop"
"1";"West Virginia";100;"feelings";"US";"web"
"2";"Louisiana";93;"feelings";"US";"web"
"3";"Wyoming";93;"feelings";"US";"web"
"4";"New York";80;"feelings";"US";"web"
"5";"Rhode Island";79;"feelings";"US";"web"
"6";"Delaware";79;"feelings";"US";"web"
"7";"Vermont";78;"feelings";"US";"web"
"8";"New Jersey";77;"feelings";"US";"web"
"9";"Florida";77;"feelings";"US";"web"
"10";"Kentucky";74;"feelings";"US";"web"
"11";"Pennsylvania";73;"feelings";"US";"web"
"12";"Maryland";73;"feelings";"US";"web"
"13";"Connecticut";73;"feelings";"US";"web"
"14";"Nevada";73;"feelings";"US";"web"
"15";"Maine";72;"feelings";"US";"web"
"16";"North Carolina";71;"feelings";"US";"web"
"17";"California";71;"feelings";"US";"web"
"18";"Indiana";71;"feelings";"US";"web"
"19";"Georgia";70;"feelings";"US";"web"
"20";"Iowa";68;"feelings";"US";"web"
"21";"Alabama";68;"feelings";"US";"web"
"22";"Texas";68;"feelings";"US";"web"
"23";"Virginia";68;"feelings";"US";"web"
"24";"South Carolina";67;"feelings";"US";"web"
"25";"South Dakota";67;"feelings";"US";"web"
"26";"Oklahoma";67;"feelings";"US";"web"
"27";"Nebraska";66;"feelings";"US";"web"
"28";"Idaho";66;"feelings";"US";"web"
"29";"Michigan";65;"feelings";"US";"web"
"30";"Ohio";65;"feelings";"US";"web"
"31";"Utah";65;"feelings";"US";"web"
"32";"Kansas";64;"feelings";"US";"web"
"33";"Wisconsin";64;"feelings";"US";"web"
"34";"Hawaii";64;"feelings";"US";"web"
"35";"Missouri";63;"feelings";"US";"web"
"36";"Arkansas";63;"feelings";"US";"web"
"37";"New Mexico";62;"feelings";"US";"web"
"38";"Massachusetts";62;"feelings";"US";"web"
"39";"Illinois";61;"feelings";"US";"web"
"40";"Minnesota";60;"feelings";"US";"web"
"41";"Tennessee";60;"feelings";"US";"web"
"42";"Oregon";60;"feelings";"US";"web"
"43";"New Hampshire";59;"feelings";"US";"web"
"44";"Arizona";59;"feelings";"US";"web"
"45";"Mississippi";58;"feelings";"US";"web"
"46";"North Dakota";58;"feelings";"US";"web"
"47";"Alaska";58;"feelings";"US";"web"
"48";"Colorado";55;"feelings";"US";"web"
"49";"District of Columbia";53;"feelings";"US";"web"
"50";"Washington";51;"feelings";"US";"web"
"51";"Montana";47;"feelings";"US";"web"
