"";"location";"hits";"keyword";"geo";"gprop"
"1";"Oklahoma";100;"achy";"US";"web"
"2";"Tennessee";93;"achy";"US";"web"
"3";"Kentucky";91;"achy";"US";"web"
"4";"West Virginia";91;"achy";"US";"web"
"5";"Arkansas";88;"achy";"US";"web"
"6";"Mississippi";86;"achy";"US";"web"
"7";"Iowa";84;"achy";"US";"web"
"8";"South Dakota";81;"achy";"US";"web"
"9";"New Hampshire";79;"achy";"US";"web"
"10";"Missouri";79;"achy";"US";"web"
"11";"Nebraska";79;"achy";"US";"web"
"12";"Alabama";77;"achy";"US";"web"
"13";"North Dakota";76;"achy";"US";"web"
"14";"Indiana";76;"achy";"US";"web"
"15";"Vermont";75;"achy";"US";"web"
"16";"Utah";74;"achy";"US";"web"
"17";"Louisiana";74;"achy";"US";"web"
"18";"Maine";74;"achy";"US";"web"
"19";"Kansas";73;"achy";"US";"web"
"20";"Delaware";72;"achy";"US";"web"
"21";"Ohio";71;"achy";"US";"web"
"22";"Idaho";71;"achy";"US";"web"
"23";"Pennsylvania";71;"achy";"US";"web"
"24";"Montana";70;"achy";"US";"web"
"25";"Michigan";68;"achy";"US";"web"
"26";"Minnesota";67;"achy";"US";"web"
"27";"Georgia";67;"achy";"US";"web"
"28";"Wisconsin";66;"achy";"US";"web"
"29";"South Carolina";66;"achy";"US";"web"
"30";"North Carolina";66;"achy";"US";"web"
"31";"Wyoming";65;"achy";"US";"web"
"32";"Alaska";65;"achy";"US";"web"
"33";"Colorado";64;"achy";"US";"web"
"34";"Nevada";63;"achy";"US";"web"
"35";"Texas";63;"achy";"US";"web"
"36";"New Mexico";62;"achy";"US";"web"
"37";"Illinois";61;"achy";"US";"web"
"38";"Rhode Island";61;"achy";"US";"web"
"39";"Massachusetts";59;"achy";"US";"web"
"40";"Maryland";58;"achy";"US";"web"
"41";"Arizona";56;"achy";"US";"web"
"42";"Washington";55;"achy";"US";"web"
"43";"New York";53;"achy";"US";"web"
"44";"New Jersey";52;"achy";"US";"web"
"45";"Florida";51;"achy";"US";"web"
"46";"Hawaii";50;"achy";"US";"web"
"47";"California";50;"achy";"US";"web"
"48";"District of Columbia";49;"achy";"US";"web"
"49";"Virginia";47;"achy";"US";"web"
"50";"Connecticut";46;"achy";"US";"web"
"51";"Oregon";36;"achy";"US";"web"
