"";"location";"hits";"keyword";"geo";"gprop"
"1";"Vermont";100;"suicide";"US";"web"
"2";"New Hampshire";92;"suicide";"US";"web"
"3";"Oregon";87;"suicide";"US";"web"
"4";"West Virginia";85;"suicide";"US";"web"
"5";"Montana";85;"suicide";"US";"web"
"6";"Wyoming";85;"suicide";"US";"web"
"7";"Rhode Island";85;"suicide";"US";"web"
"8";"New Mexico";84;"suicide";"US";"web"
"9";"Nevada";84;"suicide";"US";"web"
"10";"Kentucky";83;"suicide";"US";"web"
"11";"Kansas";83;"suicide";"US";"web"
"12";"Alaska";83;"suicide";"US";"web"
"13";"Washington";82;"suicide";"US";"web"
"14";"North Dakota";82;"suicide";"US";"web"
"15";"South Dakota";82;"suicide";"US";"web"
"16";"Indiana";81;"suicide";"US";"web"
"17";"Pennsylvania";81;"suicide";"US";"web"
"18";"Delaware";81;"suicide";"US";"web"
"19";"Ohio";81;"suicide";"US";"web"
"20";"Maine";80;"suicide";"US";"web"
"21";"Idaho";80;"suicide";"US";"web"
"22";"Connecticut";80;"suicide";"US";"web"
"23";"Missouri";79;"suicide";"US";"web"
"24";"Arizona";79;"suicide";"US";"web"
"25";"Michigan";79;"suicide";"US";"web"
"26";"New Jersey";79;"suicide";"US";"web"
"27";"Colorado";78;"suicide";"US";"web"
"28";"Massachusetts";78;"suicide";"US";"web"
"29";"Virginia";77;"suicide";"US";"web"
"30";"Maryland";76;"suicide";"US";"web"
"31";"New York";76;"suicide";"US";"web"
"32";"Iowa";76;"suicide";"US";"web"
"33";"Illinois";75;"suicide";"US";"web"
"34";"Wisconsin";75;"suicide";"US";"web"
"35";"District of Columbia";75;"suicide";"US";"web"
"36";"California";74;"suicide";"US";"web"
"37";"Tennessee";74;"suicide";"US";"web"
"38";"Arkansas";74;"suicide";"US";"web"
"39";"Utah";73;"suicide";"US";"web"
"40";"Hawaii";73;"suicide";"US";"web"
"41";"Nebraska";73;"suicide";"US";"web"
"42";"Louisiana";73;"suicide";"US";"web"
"43";"Oklahoma";72;"suicide";"US";"web"
"44";"Minnesota";71;"suicide";"US";"web"
"45";"Texas";71;"suicide";"US";"web"
"46";"Alabama";70;"suicide";"US";"web"
"47";"South Carolina";69;"suicide";"US";"web"
"48";"North Carolina";69;"suicide";"US";"web"
"49";"Georgia";68;"suicide";"US";"web"
"50";"Mississippi";68;"suicide";"US";"web"
"51";"Florida";65;"suicide";"US";"web"
