"";"location";"hits";"keyword";"geo";"gprop"
"1";"North Dakota";100;"cooperative";"US";"web"
"2";"Massachusetts";76;"cooperative";"US";"web"
"3";"New Hampshire";69;"cooperative";"US";"web"
"4";"Minnesota";68;"cooperative";"US";"web"
"5";"Wisconsin";61;"cooperative";"US";"web"
"6";"Arkansas";57;"cooperative";"US";"web"
"7";"South Dakota";55;"cooperative";"US";"web"
"8";"Iowa";52;"cooperative";"US";"web"
"9";"Alaska";51;"cooperative";"US";"web"
"10";"Vermont";47;"cooperative";"US";"web"
"11";"Montana";43;"cooperative";"US";"web"
"12";"Nebraska";43;"cooperative";"US";"web"
"13";"South Carolina";39;"cooperative";"US";"web"
"14";"Maine";37;"cooperative";"US";"web"
"15";"Kentucky";36;"cooperative";"US";"web"
"16";"Alabama";34;"cooperative";"US";"web"
"17";"Kansas";32;"cooperative";"US";"web"
"18";"North Carolina";31;"cooperative";"US";"web"
"19";"Virginia";30;"cooperative";"US";"web"
"20";"District of Columbia";30;"cooperative";"US";"web"
"21";"Oklahoma";29;"cooperative";"US";"web"
"22";"Missouri";27;"cooperative";"US";"web"
"23";"Washington";27;"cooperative";"US";"web"
"24";"Tennessee";27;"cooperative";"US";"web"
"25";"Wyoming";26;"cooperative";"US";"web"
"26";"New York";25;"cooperative";"US";"web"
"27";"New Mexico";25;"cooperative";"US";"web"
"28";"Illinois";24;"cooperative";"US";"web"
"29";"Delaware";23;"cooperative";"US";"web"
"30";"Maryland";22;"cooperative";"US";"web"
"31";"Connecticut";22;"cooperative";"US";"web"
"32";"Indiana";22;"cooperative";"US";"web"
"33";"Rhode Island";22;"cooperative";"US";"web"
"34";"Idaho";21;"cooperative";"US";"web"
"35";"Oregon";21;"cooperative";"US";"web"
"36";"Michigan";21;"cooperative";"US";"web"
"37";"Ohio";21;"cooperative";"US";"web"
"38";"Georgia";19;"cooperative";"US";"web"
"39";"Colorado";19;"cooperative";"US";"web"
"40";"Texas";18;"cooperative";"US";"web"
"41";"New Jersey";18;"cooperative";"US";"web"
"42";"Louisiana";18;"cooperative";"US";"web"
"43";"Pennsylvania";17;"cooperative";"US";"web"
"44";"Mississippi";17;"cooperative";"US";"web"
"45";"Arizona";16;"cooperative";"US";"web"
"46";"Florida";15;"cooperative";"US";"web"
"47";"West Virginia";14;"cooperative";"US";"web"
"48";"Hawaii";14;"cooperative";"US";"web"
"49";"Utah";14;"cooperative";"US";"web"
"50";"California";14;"cooperative";"US";"web"
"51";"Nevada";13;"cooperative";"US";"web"
