"";"location";"hits";"keyword";"geo";"gprop"
"1";"North Dakota";100;"health";"US";"web"
"2";"South Dakota";89;"health";"US";"web"
"3";"Vermont";87;"health";"US";"web"
"4";"Wisconsin";84;"health";"US";"web"
"5";"Idaho";84;"health";"US";"web"
"6";"Massachusetts";81;"health";"US";"web"
"7";"Minnesota";81;"health";"US";"web"
"8";"Indiana";76;"health";"US";"web"
"9";"Nebraska";75;"health";"US";"web"
"10";"Washington";74;"health";"US";"web"
"11";"Rhode Island";73;"health";"US";"web"
"12";"Maine";73;"health";"US";"web"
"13";"Maryland";73;"health";"US";"web"
"14";"Montana";73;"health";"US";"web"
"15";"Michigan";72;"health";"US";"web"
"16";"District of Columbia";72;"health";"US";"web"
"17";"Pennsylvania";72;"health";"US";"web"
"18";"North Carolina";71;"health";"US";"web"
"19";"Tennessee";71;"health";"US";"web"
"20";"New Hampshire";71;"health";"US";"web"
"21";"Utah";71;"health";"US";"web"
"22";"Connecticut";71;"health";"US";"web"
"23";"Arizona";70;"health";"US";"web"
"24";"Arkansas";70;"health";"US";"web"
"25";"Colorado";70;"health";"US";"web"
"26";"Wyoming";69;"health";"US";"web"
"27";"Ohio";68;"health";"US";"web"
"28";"Missouri";68;"health";"US";"web"
"29";"Alaska";68;"health";"US";"web"
"30";"West Virginia";67;"health";"US";"web"
"31";"Iowa";67;"health";"US";"web"
"32";"Kentucky";66;"health";"US";"web"
"33";"New Mexico";66;"health";"US";"web"
"34";"Mississippi";66;"health";"US";"web"
"35";"Florida";62;"health";"US";"web"
"36";"Illinois";62;"health";"US";"web"
"37";"South Carolina";62;"health";"US";"web"
"38";"New York";61;"health";"US";"web"
"39";"Oregon";61;"health";"US";"web"
"40";"Kansas";61;"health";"US";"web"
"41";"Oklahoma";61;"health";"US";"web"
"42";"Nevada";61;"health";"US";"web"
"43";"Virginia";60;"health";"US";"web"
"44";"New Jersey";60;"health";"US";"web"
"45";"Alabama";59;"health";"US";"web"
"46";"Delaware";57;"health";"US";"web"
"47";"Georgia";57;"health";"US";"web"
"48";"Louisiana";55;"health";"US";"web"
"49";"Texas";53;"health";"US";"web"
"50";"California";53;"health";"US";"web"
"51";"Hawaii";52;"health";"US";"web"
