"";"location";"hits";"keyword";"geo";"gprop"
"1";"South Dakota";100;"wounded";"US";"web"
"2";"Wyoming";60;"wounded";"US";"web"
"3";"Montana";57;"wounded";"US";"web"
"4";"Maryland";56;"wounded";"US";"web"
"5";"Alaska";51;"wounded";"US";"web"
"6";"North Dakota";50;"wounded";"US";"web"
"7";"Delaware";49;"wounded";"US";"web"
"8";"District of Columbia";48;"wounded";"US";"web"
"9";"New Mexico";48;"wounded";"US";"web"
"10";"Nebraska";48;"wounded";"US";"web"
"11";"Rhode Island";48;"wounded";"US";"web"
"12";"West Virginia";47;"wounded";"US";"web"
"13";"North Carolina";46;"wounded";"US";"web"
"14";"Pennsylvania";46;"wounded";"US";"web"
"15";"Maine";45;"wounded";"US";"web"
"16";"New Hampshire";44;"wounded";"US";"web"
"17";"Alabama";43;"wounded";"US";"web"
"18";"South Carolina";43;"wounded";"US";"web"
"19";"Tennessee";43;"wounded";"US";"web"
"20";"Vermont";42;"wounded";"US";"web"
"21";"Virginia";42;"wounded";"US";"web"
"22";"Florida";42;"wounded";"US";"web"
"23";"Connecticut";41;"wounded";"US";"web"
"24";"Arkansas";41;"wounded";"US";"web"
"25";"Colorado";41;"wounded";"US";"web"
"26";"Iowa";41;"wounded";"US";"web"
"27";"Arizona";41;"wounded";"US";"web"
"28";"Oklahoma";41;"wounded";"US";"web"
"29";"Texas";40;"wounded";"US";"web"
"30";"Indiana";40;"wounded";"US";"web"
"31";"Massachusetts";40;"wounded";"US";"web"
"32";"Louisiana";40;"wounded";"US";"web"
"33";"Wisconsin";39;"wounded";"US";"web"
"34";"Missouri";39;"wounded";"US";"web"
"35";"Ohio";39;"wounded";"US";"web"
"36";"Kentucky";39;"wounded";"US";"web"
"37";"Mississippi";38;"wounded";"US";"web"
"38";"Idaho";38;"wounded";"US";"web"
"39";"New Jersey";37;"wounded";"US";"web"
"40";"Minnesota";37;"wounded";"US";"web"
"41";"Michigan";35;"wounded";"US";"web"
"42";"Georgia";35;"wounded";"US";"web"
"43";"Nevada";35;"wounded";"US";"web"
"44";"Utah";34;"wounded";"US";"web"
"45";"New York";34;"wounded";"US";"web"
"46";"Kansas";34;"wounded";"US";"web"
"47";"Illinois";32;"wounded";"US";"web"
"48";"Washington";32;"wounded";"US";"web"
"49";"Hawaii";31;"wounded";"US";"web"
"50";"California";30;"wounded";"US";"web"
"51";"Oregon";21;"wounded";"US";"web"
