"";"location";"hits";"keyword";"geo";"gprop"
"1";"Arizona";100;"talking";"US";"web"
"2";"West Virginia";61;"talking";"US";"web"
"3";"Maine";61;"talking";"US";"web"
"4";"Mississippi";61;"talking";"US";"web"
"5";"Massachusetts";60;"talking";"US";"web"
"6";"Rhode Island";59;"talking";"US";"web"
"7";"Oregon";59;"talking";"US";"web"
"8";"South Carolina";59;"talking";"US";"web"
"9";"Georgia";58;"talking";"US";"web"
"10";"Kentucky";58;"talking";"US";"web"
"11";"Pennsylvania";58;"talking";"US";"web"
"12";"Connecticut";57;"talking";"US";"web"
"13";"Delaware";57;"talking";"US";"web"
"14";"Tennessee";57;"talking";"US";"web"
"15";"New Hampshire";57;"talking";"US";"web"
"16";"Indiana";57;"talking";"US";"web"
"17";"Wisconsin";57;"talking";"US";"web"
"18";"Iowa";56;"talking";"US";"web"
"19";"North Carolina";56;"talking";"US";"web"
"20";"Alabama";56;"talking";"US";"web"
"21";"Nevada";56;"talking";"US";"web"
"22";"New York";56;"talking";"US";"web"
"23";"Virginia";55;"talking";"US";"web"
"24";"Idaho";55;"talking";"US";"web"
"25";"Missouri";55;"talking";"US";"web"
"26";"District of Columbia";55;"talking";"US";"web"
"27";"Ohio";55;"talking";"US";"web"
"28";"Louisiana";55;"talking";"US";"web"
"29";"Kansas";54;"talking";"US";"web"
"30";"Florida";54;"talking";"US";"web"
"31";"Vermont";54;"talking";"US";"web"
"32";"New Jersey";54;"talking";"US";"web"
"33";"Washington";54;"talking";"US";"web"
"34";"Arkansas";54;"talking";"US";"web"
"35";"North Dakota";54;"talking";"US";"web"
"36";"Nebraska";54;"talking";"US";"web"
"37";"Illinois";53;"talking";"US";"web"
"38";"Maryland";53;"talking";"US";"web"
"39";"California";53;"talking";"US";"web"
"40";"Utah";53;"talking";"US";"web"
"41";"New Mexico";53;"talking";"US";"web"
"42";"Minnesota";53;"talking";"US";"web"
"43";"Michigan";53;"talking";"US";"web"
"44";"Texas";53;"talking";"US";"web"
"45";"Oklahoma";52;"talking";"US";"web"
"46";"South Dakota";52;"talking";"US";"web"
"47";"Alaska";52;"talking";"US";"web"
"48";"Colorado";52;"talking";"US";"web"
"49";"Wyoming";50;"talking";"US";"web"
"50";"Montana";48;"talking";"US";"web"
"51";"Hawaii";45;"talking";"US";"web"
