"";"location";"hits";"keyword";"geo";"gprop"
"1";"South Dakota";100;"label";"US";"web"
"2";"Vermont";89;"label";"US";"web"
"3";"North Dakota";85;"label";"US";"web"
"4";"Idaho";83;"label";"US";"web"
"5";"North Carolina";82;"label";"US";"web"
"6";"Connecticut";82;"label";"US";"web"
"7";"California";81;"label";"US";"web"
"8";"New Hampshire";81;"label";"US";"web"
"9";"New Jersey";81;"label";"US";"web"
"10";"Arkansas";80;"label";"US";"web"
"11";"New York";80;"label";"US";"web"
"12";"Nebraska";79;"label";"US";"web"
"13";"Pennsylvania";79;"label";"US";"web"
"14";"Tennessee";79;"label";"US";"web"
"15";"Ohio";79;"label";"US";"web"
"16";"Wisconsin";79;"label";"US";"web"
"17";"Rhode Island";78;"label";"US";"web"
"18";"Hawaii";78;"label";"US";"web"
"19";"Iowa";78;"label";"US";"web"
"20";"Alabama";78;"label";"US";"web"
"21";"Indiana";77;"label";"US";"web"
"22";"Maryland";77;"label";"US";"web"
"23";"Montana";77;"label";"US";"web"
"24";"Maine";76;"label";"US";"web"
"25";"Delaware";75;"label";"US";"web"
"26";"Massachusetts";74;"label";"US";"web"
"27";"Michigan";74;"label";"US";"web"
"28";"Minnesota";74;"label";"US";"web"
"29";"Washington";74;"label";"US";"web"
"30";"South Carolina";74;"label";"US";"web"
"31";"Kansas";73;"label";"US";"web"
"32";"West Virginia";72;"label";"US";"web"
"33";"Virginia";72;"label";"US";"web"
"34";"Utah";72;"label";"US";"web"
"35";"Illinois";70;"label";"US";"web"
"36";"New Mexico";70;"label";"US";"web"
"37";"Alaska";70;"label";"US";"web"
"38";"Georgia";70;"label";"US";"web"
"39";"Missouri";70;"label";"US";"web"
"40";"District of Columbia";69;"label";"US";"web"
"41";"Oklahoma";69;"label";"US";"web"
"42";"Florida";67;"label";"US";"web"
"43";"Nevada";67;"label";"US";"web"
"44";"Arizona";66;"label";"US";"web"
"45";"Louisiana";66;"label";"US";"web"
"46";"Colorado";66;"label";"US";"web"
"47";"Wyoming";66;"label";"US";"web"
"48";"Kentucky";65;"label";"US";"web"
"49";"Texas";65;"label";"US";"web"
"50";"Oregon";57;"label";"US";"web"
"51";"Mississippi";56;"label";"US";"web"
