"";"location";"hits";"keyword";"geo";"gprop"
"1";"District of Columbia";100;"counsel";"US";"web"
"2";"Maryland";50;"counsel";"US";"web"
"3";"New York";34;"counsel";"US";"web"
"4";"Massachusetts";30;"counsel";"US";"web"
"5";"Connecticut";29;"counsel";"US";"web"
"6";"New Jersey";28;"counsel";"US";"web"
"7";"Hawaii";25;"counsel";"US";"web"
"8";"Pennsylvania";24;"counsel";"US";"web"
"9";"California";24;"counsel";"US";"web"
"10";"Illinois";23;"counsel";"US";"web"
"11";"Virginia";22;"counsel";"US";"web"
"12";"Rhode Island";22;"counsel";"US";"web"
"13";"Minnesota";22;"counsel";"US";"web"
"14";"Delaware";22;"counsel";"US";"web"
"15";"Missouri";20;"counsel";"US";"web"
"16";"Michigan";20;"counsel";"US";"web"
"17";"Ohio";19;"counsel";"US";"web"
"18";"Idaho";19;"counsel";"US";"web"
"19";"Florida";19;"counsel";"US";"web"
"20";"Wisconsin";19;"counsel";"US";"web"
"21";"Tennessee";19;"counsel";"US";"web"
"22";"Arkansas";19;"counsel";"US";"web"
"23";"Colorado";18;"counsel";"US";"web"
"24";"Utah";18;"counsel";"US";"web"
"25";"Georgia";18;"counsel";"US";"web"
"26";"Louisiana";17;"counsel";"US";"web"
"27";"South Carolina";17;"counsel";"US";"web"
"28";"Maine";17;"counsel";"US";"web"
"29";"Texas";17;"counsel";"US";"web"
"30";"Indiana";16;"counsel";"US";"web"
"31";"Alaska";16;"counsel";"US";"web"
"32";"West Virginia";16;"counsel";"US";"web"
"33";"Washington";16;"counsel";"US";"web"
"34";"Montana";15;"counsel";"US";"web"
"35";"Nebraska";15;"counsel";"US";"web"
"36";"North Carolina";15;"counsel";"US";"web"
"37";"New Mexico";15;"counsel";"US";"web"
"38";"Arizona";15;"counsel";"US";"web"
"39";"Alabama";15;"counsel";"US";"web"
"40";"Kentucky";14;"counsel";"US";"web"
"41";"North Dakota";14;"counsel";"US";"web"
"42";"Mississippi";14;"counsel";"US";"web"
"43";"Wyoming";14;"counsel";"US";"web"
"44";"New Hampshire";13;"counsel";"US";"web"
"45";"Kansas";13;"counsel";"US";"web"
"46";"Nevada";13;"counsel";"US";"web"
"47";"Oklahoma";13;"counsel";"US";"web"
"48";"Vermont";13;"counsel";"US";"web"
"49";"Iowa";13;"counsel";"US";"web"
"50";"South Dakota";12;"counsel";"US";"web"
"51";"Oregon";10;"counsel";"US";"web"
