"";"location";"hits";"keyword";"geo";"gprop"
"1";"District of Columbia";100;"counsel";"US";"web"
"2";"Maryland";59;"counsel";"US";"web"
"3";"New York";37;"counsel";"US";"web"
"4";"Massachusetts";32;"counsel";"US";"web"
"5";"Virginia";31;"counsel";"US";"web"
"6";"New Jersey";29;"counsel";"US";"web"
"7";"Pennsylvania";29;"counsel";"US";"web"
"8";"Connecticut";28;"counsel";"US";"web"
"9";"Delaware";28;"counsel";"US";"web"
"10";"California";27;"counsel";"US";"web"
"11";"Hawaii";26;"counsel";"US";"web"
"12";"Illinois";26;"counsel";"US";"web"
"13";"Missouri";23;"counsel";"US";"web"
"14";"Rhode Island";23;"counsel";"US";"web"
"15";"Utah";23;"counsel";"US";"web"
"16";"Minnesota";23;"counsel";"US";"web"
"17";"Wisconsin";22;"counsel";"US";"web"
"18";"Florida";22;"counsel";"US";"web"
"19";"Ohio";22;"counsel";"US";"web"
"20";"Colorado";21;"counsel";"US";"web"
"21";"Louisiana";21;"counsel";"US";"web"
"22";"Michigan";20;"counsel";"US";"web"
"23";"Tennessee";20;"counsel";"US";"web"
"24";"West Virginia";20;"counsel";"US";"web"
"25";"Nevada";20;"counsel";"US";"web"
"26";"Georgia";19;"counsel";"US";"web"
"27";"Arkansas";19;"counsel";"US";"web"
"28";"Idaho";19;"counsel";"US";"web"
"29";"Vermont";19;"counsel";"US";"web"
"30";"Alaska";19;"counsel";"US";"web"
"31";"Indiana";18;"counsel";"US";"web"
"32";"Arizona";18;"counsel";"US";"web"
"33";"Texas";18;"counsel";"US";"web"
"34";"Washington";18;"counsel";"US";"web"
"35";"North Carolina";18;"counsel";"US";"web"
"36";"Alabama";18;"counsel";"US";"web"
"37";"South Carolina";17;"counsel";"US";"web"
"38";"New Hampshire";17;"counsel";"US";"web"
"39";"Nebraska";17;"counsel";"US";"web"
"40";"Oregon";17;"counsel";"US";"web"
"41";"Montana";17;"counsel";"US";"web"
"42";"Kentucky";16;"counsel";"US";"web"
"43";"New Mexico";16;"counsel";"US";"web"
"44";"Kansas";16;"counsel";"US";"web"
"45";"North Dakota";16;"counsel";"US";"web"
"46";"Maine";16;"counsel";"US";"web"
"47";"Oklahoma";15;"counsel";"US";"web"
"48";"South Dakota";15;"counsel";"US";"web"
"49";"Iowa";15;"counsel";"US";"web"
"50";"Wyoming";15;"counsel";"US";"web"
"51";"Mississippi";14;"counsel";"US";"web"
