"";"location";"hits";"keyword";"geo";"gprop"
"1";"Iowa";100;"strength";"US";"web"
"2";"Montana";99;"strength";"US";"web"
"3";"West Virginia";96;"strength";"US";"web"
"4";"Ohio";95;"strength";"US";"web"
"5";"Indiana";95;"strength";"US";"web"
"6";"South Dakota";94;"strength";"US";"web"
"7";"Alabama";94;"strength";"US";"web"
"8";"Mississippi";93;"strength";"US";"web"
"9";"Kentucky";93;"strength";"US";"web"
"10";"Idaho";92;"strength";"US";"web"
"11";"Wyoming";91;"strength";"US";"web"
"12";"Arkansas";90;"strength";"US";"web"
"13";"New Mexico";89;"strength";"US";"web"
"14";"Oklahoma";89;"strength";"US";"web"
"15";"Missouri";89;"strength";"US";"web"
"16";"Delaware";88;"strength";"US";"web"
"17";"Colorado";88;"strength";"US";"web"
"18";"Maryland";88;"strength";"US";"web"
"19";"Utah";88;"strength";"US";"web"
"20";"North Dakota";87;"strength";"US";"web"
"21";"Michigan";86;"strength";"US";"web"
"22";"Louisiana";86;"strength";"US";"web"
"23";"Alaska";86;"strength";"US";"web"
"24";"South Carolina";86;"strength";"US";"web"
"25";"Pennsylvania";86;"strength";"US";"web"
"26";"Vermont";86;"strength";"US";"web"
"27";"Nebraska";85;"strength";"US";"web"
"28";"Rhode Island";85;"strength";"US";"web"
"29";"Connecticut";85;"strength";"US";"web"
"30";"New Hampshire";84;"strength";"US";"web"
"31";"North Carolina";84;"strength";"US";"web"
"32";"Minnesota";84;"strength";"US";"web"
"33";"Tennessee";84;"strength";"US";"web"
"34";"Texas";83;"strength";"US";"web"
"35";"Massachusetts";83;"strength";"US";"web"
"36";"Maine";83;"strength";"US";"web"
"37";"Washington";83;"strength";"US";"web"
"38";"Wisconsin";82;"strength";"US";"web"
"39";"Arizona";80;"strength";"US";"web"
"40";"Georgia";79;"strength";"US";"web"
"41";"Hawaii";79;"strength";"US";"web"
"42";"Nevada";78;"strength";"US";"web"
"43";"New Jersey";78;"strength";"US";"web"
"44";"Florida";77;"strength";"US";"web"
"45";"Illinois";77;"strength";"US";"web"
"46";"Kansas";76;"strength";"US";"web"
"47";"District of Columbia";74;"strength";"US";"web"
"48";"California";73;"strength";"US";"web"
"49";"New York";70;"strength";"US";"web"
"50";"Virginia";64;"strength";"US";"web"
"51";"Oregon";61;"strength";"US";"web"
