"";"location";"hits";"keyword";"geo";"gprop"
"1";"Idaho";100;"protect";"US";"web"
"2";"Maryland";98;"protect";"US";"web"
"3";"South Dakota";96;"protect";"US";"web"
"4";"Maine";96;"protect";"US";"web"
"5";"Utah";95;"protect";"US";"web"
"6";"Hawaii";95;"protect";"US";"web"
"7";"Vermont";93;"protect";"US";"web"
"8";"Indiana";93;"protect";"US";"web"
"9";"South Carolina";92;"protect";"US";"web"
"10";"North Carolina";92;"protect";"US";"web"
"11";"New Mexico";92;"protect";"US";"web"
"12";"Alabama";92;"protect";"US";"web"
"13";"Nevada";91;"protect";"US";"web"
"14";"Ohio";91;"protect";"US";"web"
"15";"New Jersey";91;"protect";"US";"web"
"16";"Florida";90;"protect";"US";"web"
"17";"Virginia";90;"protect";"US";"web"
"18";"New Hampshire";90;"protect";"US";"web"
"19";"Connecticut";88;"protect";"US";"web"
"20";"Arizona";88;"protect";"US";"web"
"21";"Michigan";87;"protect";"US";"web"
"22";"California";87;"protect";"US";"web"
"23";"Arkansas";87;"protect";"US";"web"
"24";"Rhode Island";87;"protect";"US";"web"
"25";"Iowa";87;"protect";"US";"web"
"26";"Missouri";86;"protect";"US";"web"
"27";"Colorado";86;"protect";"US";"web"
"28";"West Virginia";86;"protect";"US";"web"
"29";"Montana";86;"protect";"US";"web"
"30";"Kansas";86;"protect";"US";"web"
"31";"District of Columbia";85;"protect";"US";"web"
"32";"Oklahoma";85;"protect";"US";"web"
"33";"Pennsylvania";85;"protect";"US";"web"
"34";"Washington";85;"protect";"US";"web"
"35";"Alaska";85;"protect";"US";"web"
"36";"Delaware";84;"protect";"US";"web"
"37";"Tennessee";84;"protect";"US";"web"
"38";"Texas";84;"protect";"US";"web"
"39";"Wisconsin";83;"protect";"US";"web"
"40";"Kentucky";83;"protect";"US";"web"
"41";"New York";83;"protect";"US";"web"
"42";"Louisiana";82;"protect";"US";"web"
"43";"Massachusetts";82;"protect";"US";"web"
"44";"Wyoming";81;"protect";"US";"web"
"45";"Georgia";81;"protect";"US";"web"
"46";"North Dakota";81;"protect";"US";"web"
"47";"Nebraska";81;"protect";"US";"web"
"48";"Mississippi";80;"protect";"US";"web"
"49";"Minnesota";80;"protect";"US";"web"
"50";"Illinois";79;"protect";"US";"web"
"51";"Oregon";73;"protect";"US";"web"
