"";"location";"hits";"keyword";"geo";"gprop"
"1";"Pennsylvania";100;"abandoned";"US";"web"
"2";"Maine";99;"abandoned";"US";"web"
"3";"New Hampshire";98;"abandoned";"US";"web"
"4";"West Virginia";96;"abandoned";"US";"web"
"5";"Vermont";93;"abandoned";"US";"web"
"6";"Ohio";91;"abandoned";"US";"web"
"7";"Montana";90;"abandoned";"US";"web"
"8";"Oklahoma";87;"abandoned";"US";"web"
"9";"Indiana";85;"abandoned";"US";"web"
"10";"Oregon";84;"abandoned";"US";"web"
"11";"Kentucky";83;"abandoned";"US";"web"
"12";"Arkansas";83;"abandoned";"US";"web"
"13";"Rhode Island";83;"abandoned";"US";"web"
"14";"Wyoming";83;"abandoned";"US";"web"
"15";"Alaska";83;"abandoned";"US";"web"
"16";"Alabama";82;"abandoned";"US";"web"
"17";"Delaware";82;"abandoned";"US";"web"
"18";"Washington";82;"abandoned";"US";"web"
"19";"Hawaii";81;"abandoned";"US";"web"
"20";"Connecticut";81;"abandoned";"US";"web"
"21";"Massachusetts";80;"abandoned";"US";"web"
"22";"Missouri";79;"abandoned";"US";"web"
"23";"Arizona";78;"abandoned";"US";"web"
"24";"Wisconsin";78;"abandoned";"US";"web"
"25";"Maryland";78;"abandoned";"US";"web"
"26";"New Jersey";77;"abandoned";"US";"web"
"27";"Michigan";77;"abandoned";"US";"web"
"28";"Tennessee";76;"abandoned";"US";"web"
"29";"New York";75;"abandoned";"US";"web"
"30";"Kansas";75;"abandoned";"US";"web"
"31";"South Carolina";75;"abandoned";"US";"web"
"32";"Idaho";74;"abandoned";"US";"web"
"33";"Colorado";73;"abandoned";"US";"web"
"34";"South Dakota";73;"abandoned";"US";"web"
"35";"Virginia";72;"abandoned";"US";"web"
"36";"California";72;"abandoned";"US";"web"
"37";"Louisiana";71;"abandoned";"US";"web"
"38";"New Mexico";71;"abandoned";"US";"web"
"39";"Iowa";70;"abandoned";"US";"web"
"40";"Florida";70;"abandoned";"US";"web"
"41";"District of Columbia";70;"abandoned";"US";"web"
"42";"North Carolina";69;"abandoned";"US";"web"
"43";"Utah";69;"abandoned";"US";"web"
"44";"Nevada";68;"abandoned";"US";"web"
"45";"Illinois";68;"abandoned";"US";"web"
"46";"North Dakota";67;"abandoned";"US";"web"
"47";"Mississippi";66;"abandoned";"US";"web"
"48";"Georgia";66;"abandoned";"US";"web"
"49";"Nebraska";66;"abandoned";"US";"web"
"50";"Minnesota";65;"abandoned";"US";"web"
"51";"Texas";64;"abandoned";"US";"web"
