"";"location";"hits";"keyword";"geo";"gprop"
"1";"Mississippi";100;"study";"US";"web"
"2";"North Carolina";100;"study";"US";"web"
"3";"Delaware";95;"study";"US";"web"
"4";"South Carolina";94;"study";"US";"web"
"5";"Tennessee";94;"study";"US";"web"
"6";"Pennsylvania";92;"study";"US";"web"
"7";"Ohio";87;"study";"US";"web"
"8";"Alabama";85;"study";"US";"web"
"9";"Indiana";84;"study";"US";"web"
"10";"Oklahoma";82;"study";"US";"web"
"11";"Georgia";77;"study";"US";"web"
"12";"New Jersey";76;"study";"US";"web"
"13";"Kentucky";72;"study";"US";"web"
"14";"Arkansas";72;"study";"US";"web"
"15";"Idaho";71;"study";"US";"web"
"16";"South Dakota";70;"study";"US";"web"
"17";"Louisiana";68;"study";"US";"web"
"18";"Kansas";68;"study";"US";"web"
"19";"Rhode Island";67;"study";"US";"web"
"20";"Virginia";67;"study";"US";"web"
"21";"Connecticut";66;"study";"US";"web"
"22";"West Virginia";65;"study";"US";"web"
"23";"Maryland";65;"study";"US";"web"
"24";"District of Columbia";64;"study";"US";"web"
"25";"Iowa";64;"study";"US";"web"
"26";"Arizona";63;"study";"US";"web"
"27";"Texas";63;"study";"US";"web"
"28";"New Mexico";63;"study";"US";"web"
"29";"Missouri";62;"study";"US";"web"
"30";"New Hampshire";62;"study";"US";"web"
"31";"Massachusetts";62;"study";"US";"web"
"32";"Minnesota";62;"study";"US";"web"
"33";"Nebraska";62;"study";"US";"web"
"34";"Alaska";62;"study";"US";"web"
"35";"Vermont";61;"study";"US";"web"
"36";"Florida";60;"study";"US";"web"
"37";"Michigan";60;"study";"US";"web"
"38";"Hawaii";58;"study";"US";"web"
"39";"Utah";56;"study";"US";"web"
"40";"Wisconsin";56;"study";"US";"web"
"41";"Wyoming";56;"study";"US";"web"
"42";"North Dakota";56;"study";"US";"web"
"43";"Maine";55;"study";"US";"web"
"44";"California";55;"study";"US";"web"
"45";"Illinois";55;"study";"US";"web"
"46";"Nevada";54;"study";"US";"web"
"47";"Colorado";53;"study";"US";"web"
"48";"New York";53;"study";"US";"web"
"49";"Montana";51;"study";"US";"web"
"50";"Washington";49;"study";"US";"web"
"51";"Oregon";39;"study";"US";"web"
