"";"location";"hits";"keyword";"geo";"gprop"
"1";"Washington";100;"sleep";"US";"web"
"2";"Montana";94;"sleep";"US";"web"
"3";"Delaware";94;"sleep";"US";"web"
"4";"Tennessee";94;"sleep";"US";"web"
"5";"North Dakota";94;"sleep";"US";"web"
"6";"Virginia";92;"sleep";"US";"web"
"7";"California";92;"sleep";"US";"web"
"8";"West Virginia";91;"sleep";"US";"web"
"9";"Wyoming";91;"sleep";"US";"web"
"10";"Oklahoma";91;"sleep";"US";"web"
"11";"Alaska";91;"sleep";"US";"web"
"12";"Alabama";91;"sleep";"US";"web"
"13";"New Mexico";90;"sleep";"US";"web"
"14";"Maryland";90;"sleep";"US";"web"
"15";"South Dakota";90;"sleep";"US";"web"
"16";"South Carolina";89;"sleep";"US";"web"
"17";"Kentucky";88;"sleep";"US";"web"
"18";"Arkansas";88;"sleep";"US";"web"
"19";"Louisiana";88;"sleep";"US";"web"
"20";"Kansas";88;"sleep";"US";"web"
"21";"Nebraska";88;"sleep";"US";"web"
"22";"North Carolina";88;"sleep";"US";"web"
"23";"Utah";88;"sleep";"US";"web"
"24";"Missouri";87;"sleep";"US";"web"
"25";"Minnesota";87;"sleep";"US";"web"
"26";"Mississippi";87;"sleep";"US";"web"
"27";"Pennsylvania";86;"sleep";"US";"web"
"28";"Michigan";86;"sleep";"US";"web"
"29";"Indiana";86;"sleep";"US";"web"
"30";"New Hampshire";86;"sleep";"US";"web"
"31";"Idaho";85;"sleep";"US";"web"
"32";"Arizona";85;"sleep";"US";"web"
"33";"Massachusetts";85;"sleep";"US";"web"
"34";"Nevada";85;"sleep";"US";"web"
"35";"New York";84;"sleep";"US";"web"
"36";"New Jersey";84;"sleep";"US";"web"
"37";"Ohio";84;"sleep";"US";"web"
"38";"Illinois";83;"sleep";"US";"web"
"39";"Hawaii";83;"sleep";"US";"web"
"40";"Connecticut";83;"sleep";"US";"web"
"41";"Colorado";83;"sleep";"US";"web"
"42";"Vermont";82;"sleep";"US";"web"
"43";"Wisconsin";82;"sleep";"US";"web"
"44";"Texas";82;"sleep";"US";"web"
"45";"Georgia";81;"sleep";"US";"web"
"46";"Maine";80;"sleep";"US";"web"
"47";"Iowa";80;"sleep";"US";"web"
"48";"District of Columbia";80;"sleep";"US";"web"
"49";"Rhode Island";79;"sleep";"US";"web"
"50";"Florida";75;"sleep";"US";"web"
"51";"Oregon";65;"sleep";"US";"web"
