"";"location";"hits";"keyword";"geo";"gprop"
"1";"West Virginia";100;"sleep";"US";"web"
"2";"Tennessee";100;"sleep";"US";"web"
"3";"Wyoming";99;"sleep";"US";"web"
"4";"North Dakota";97;"sleep";"US";"web"
"5";"Washington";97;"sleep";"US";"web"
"6";"Mississippi";95;"sleep";"US";"web"
"7";"Kentucky";95;"sleep";"US";"web"
"8";"Alaska";95;"sleep";"US";"web"
"9";"Utah";94;"sleep";"US";"web"
"10";"Maryland";94;"sleep";"US";"web"
"11";"Montana";94;"sleep";"US";"web"
"12";"Alabama";93;"sleep";"US";"web"
"13";"South Carolina";93;"sleep";"US";"web"
"14";"Louisiana";93;"sleep";"US";"web"
"15";"Oklahoma";93;"sleep";"US";"web"
"16";"Arkansas";93;"sleep";"US";"web"
"17";"South Dakota";92;"sleep";"US";"web"
"18";"Minnesota";92;"sleep";"US";"web"
"19";"Idaho";92;"sleep";"US";"web"
"20";"Delaware";92;"sleep";"US";"web"
"21";"North Carolina";91;"sleep";"US";"web"
"22";"California";90;"sleep";"US";"web"
"23";"Missouri";90;"sleep";"US";"web"
"24";"Ohio";90;"sleep";"US";"web"
"25";"Pennsylvania";90;"sleep";"US";"web"
"26";"Nebraska";90;"sleep";"US";"web"
"27";"New Mexico";90;"sleep";"US";"web"
"28";"Vermont";90;"sleep";"US";"web"
"29";"Iowa";89;"sleep";"US";"web"
"30";"Georgia";89;"sleep";"US";"web"
"31";"Indiana";89;"sleep";"US";"web"
"32";"Colorado";89;"sleep";"US";"web"
"33";"Michigan";89;"sleep";"US";"web"
"34";"Wisconsin";89;"sleep";"US";"web"
"35";"Illinois";88;"sleep";"US";"web"
"36";"Rhode Island";88;"sleep";"US";"web"
"37";"New Hampshire";87;"sleep";"US";"web"
"38";"Nevada";87;"sleep";"US";"web"
"39";"Arizona";87;"sleep";"US";"web"
"40";"Connecticut";87;"sleep";"US";"web"
"41";"Maine";86;"sleep";"US";"web"
"42";"Texas";85;"sleep";"US";"web"
"43";"Massachusetts";85;"sleep";"US";"web"
"44";"New York";85;"sleep";"US";"web"
"45";"Kansas";85;"sleep";"US";"web"
"46";"New Jersey";84;"sleep";"US";"web"
"47";"Florida";83;"sleep";"US";"web"
"48";"District of Columbia";82;"sleep";"US";"web"
"49";"Virginia";82;"sleep";"US";"web"
"50";"Hawaii";82;"sleep";"US";"web"
"51";"Oregon";80;"sleep";"US";"web"
