"";"location";"hits";"keyword";"geo";"gprop"
"1";"Mississippi";100;"fat";"US";"web"
"2";"West Virginia";95;"fat";"US";"web"
"3";"Louisiana";93;"fat";"US";"web"
"4";"South Carolina";90;"fat";"US";"web"
"5";"Alaska";90;"fat";"US";"web"
"6";"Georgia";89;"fat";"US";"web"
"7";"Arkansas";87;"fat";"US";"web"
"8";"Idaho";87;"fat";"US";"web"
"9";"Alabama";86;"fat";"US";"web"
"10";"Delaware";86;"fat";"US";"web"
"11";"Kentucky";85;"fat";"US";"web"
"12";"Texas";85;"fat";"US";"web"
"13";"Oklahoma";85;"fat";"US";"web"
"14";"Michigan";85;"fat";"US";"web"
"15";"Pennsylvania";85;"fat";"US";"web"
"16";"Ohio";84;"fat";"US";"web"
"17";"Tennessee";84;"fat";"US";"web"
"18";"North Carolina";84;"fat";"US";"web"
"19";"Illinois";84;"fat";"US";"web"
"20";"New York";84;"fat";"US";"web"
"21";"Rhode Island";83;"fat";"US";"web"
"22";"Arizona";83;"fat";"US";"web"
"23";"Nevada";83;"fat";"US";"web"
"24";"Missouri";83;"fat";"US";"web"
"25";"New Jersey";82;"fat";"US";"web"
"26";"Nebraska";82;"fat";"US";"web"
"27";"Indiana";81;"fat";"US";"web"
"28";"Maryland";81;"fat";"US";"web"
"29";"District of Columbia";81;"fat";"US";"web"
"30";"Hawaii";81;"fat";"US";"web"
"31";"Colorado";80;"fat";"US";"web"
"32";"Florida";80;"fat";"US";"web"
"33";"Maine";80;"fat";"US";"web"
"34";"Virginia";80;"fat";"US";"web"
"35";"Utah";80;"fat";"US";"web"
"36";"Kansas";79;"fat";"US";"web"
"37";"California";78;"fat";"US";"web"
"38";"New Hampshire";78;"fat";"US";"web"
"39";"New Mexico";78;"fat";"US";"web"
"40";"Iowa";78;"fat";"US";"web"
"41";"Connecticut";78;"fat";"US";"web"
"42";"Massachusetts";77;"fat";"US";"web"
"43";"Wisconsin";77;"fat";"US";"web"
"44";"Wyoming";76;"fat";"US";"web"
"45";"North Dakota";76;"fat";"US";"web"
"46";"Washington";75;"fat";"US";"web"
"47";"Minnesota";75;"fat";"US";"web"
"48";"South Dakota";74;"fat";"US";"web"
"49";"Vermont";73;"fat";"US";"web"
"50";"Montana";72;"fat";"US";"web"
"51";"Oregon";63;"fat";"US";"web"
