"";"location";"hits";"keyword";"geo";"gprop"
"1";"Washington";100;"sleep";"US";"web"
"2";"Wyoming";97;"sleep";"US";"web"
"3";"North Dakota";97;"sleep";"US";"web"
"4";"Virginia";96;"sleep";"US";"web"
"5";"Tennessee";96;"sleep";"US";"web"
"6";"Arkansas";95;"sleep";"US";"web"
"7";"Alaska";95;"sleep";"US";"web"
"8";"California";94;"sleep";"US";"web"
"9";"Oklahoma";94;"sleep";"US";"web"
"10";"Maryland";94;"sleep";"US";"web"
"11";"Idaho";93;"sleep";"US";"web"
"12";"New Mexico";92;"sleep";"US";"web"
"13";"Kentucky";92;"sleep";"US";"web"
"14";"Montana";92;"sleep";"US";"web"
"15";"West Virginia";91;"sleep";"US";"web"
"16";"Mississippi";91;"sleep";"US";"web"
"17";"Alabama";91;"sleep";"US";"web"
"18";"Arizona";91;"sleep";"US";"web"
"19";"Pennsylvania";91;"sleep";"US";"web"
"20";"Missouri";91;"sleep";"US";"web"
"21";"Wisconsin";91;"sleep";"US";"web"
"22";"Utah";90;"sleep";"US";"web"
"23";"Louisiana";90;"sleep";"US";"web"
"24";"New Hampshire";90;"sleep";"US";"web"
"25";"Delaware";90;"sleep";"US";"web"
"26";"New York";89;"sleep";"US";"web"
"27";"North Carolina";89;"sleep";"US";"web"
"28";"Nebraska";89;"sleep";"US";"web"
"29";"Indiana";89;"sleep";"US";"web"
"30";"Minnesota";89;"sleep";"US";"web"
"31";"Michigan";89;"sleep";"US";"web"
"32";"South Carolina";88;"sleep";"US";"web"
"33";"Ohio";88;"sleep";"US";"web"
"34";"Maine";86;"sleep";"US";"web"
"35";"Massachusetts";86;"sleep";"US";"web"
"36";"New Jersey";86;"sleep";"US";"web"
"37";"Illinois";85;"sleep";"US";"web"
"38";"Texas";85;"sleep";"US";"web"
"39";"Nevada";85;"sleep";"US";"web"
"40";"Kansas";85;"sleep";"US";"web"
"41";"Colorado";85;"sleep";"US";"web"
"42";"Georgia";85;"sleep";"US";"web"
"43";"Connecticut";85;"sleep";"US";"web"
"44";"Vermont";85;"sleep";"US";"web"
"45";"Iowa";84;"sleep";"US";"web"
"46";"Rhode Island";84;"sleep";"US";"web"
"47";"South Dakota";84;"sleep";"US";"web"
"48";"Hawaii";82;"sleep";"US";"web"
"49";"District of Columbia";79;"sleep";"US";"web"
"50";"Florida";79;"sleep";"US";"web"
"51";"Oregon";69;"sleep";"US";"web"
