"";"location";"hits";"keyword";"geo";"gprop"
"1";"Kentucky";100;"unsettling";"US";"web"
"2";"Nevada";82;"unsettling";"US";"web"
"3";"North Carolina";70;"unsettling";"US";"web"
"4";"Maryland";66;"unsettling";"US";"web"
"5";"Oregon";66;"unsettling";"US";"web"
"6";"Virginia";65;"unsettling";"US";"web"
"7";"Indiana";63;"unsettling";"US";"web"
"8";"Louisiana";61;"unsettling";"US";"web"
"9";"Arkansas";61;"unsettling";"US";"web"
"10";"Pennsylvania";60;"unsettling";"US";"web"
"11";"Mississippi";59;"unsettling";"US";"web"
"12";"Kansas";58;"unsettling";"US";"web"
"13";"Connecticut";57;"unsettling";"US";"web"
"14";"Tennessee";55;"unsettling";"US";"web"
"15";"Colorado";55;"unsettling";"US";"web"
"16";"Michigan";55;"unsettling";"US";"web"
"17";"Illinois";55;"unsettling";"US";"web"
"18";"Massachusetts";54;"unsettling";"US";"web"
"19";"New York";51;"unsettling";"US";"web"
"20";"California";50;"unsettling";"US";"web"
"21";"Ohio";46;"unsettling";"US";"web"
"22";"Oklahoma";39;"unsettling";"US";"web"
"23";"Missouri";38;"unsettling";"US";"web"
"24";"Arizona";36;"unsettling";"US";"web"
"25";"Utah";36;"unsettling";"US";"web"
"26";"Wisconsin";35;"unsettling";"US";"web"
"27";"Georgia";32;"unsettling";"US";"web"
"28";"Alabama";31;"unsettling";"US";"web"
"29";"New Jersey";30;"unsettling";"US";"web"
"30";"Texas";30;"unsettling";"US";"web"
"31";"Minnesota";28;"unsettling";"US";"web"
"32";"Washington";25;"unsettling";"US";"web"
"33";"Florida";24;"unsettling";"US";"web"
"34";"Iowa";20;"unsettling";"US";"web"
"35";"District of Columbia";18;"unsettling";"US";"web"
"36";"South Carolina";14;"unsettling";"US";"web"
