"";"location";"hits";"keyword";"geo";"gprop"
"1";"Nevada";100;"oncoming";"US";"web"
"2";"Florida";99;"oncoming";"US";"web"
"3";"Texas";80;"oncoming";"US";"web"
"4";"Colorado";80;"oncoming";"US";"web"
"5";"Tennessee";77;"oncoming";"US";"web"
"6";"California";75;"oncoming";"US";"web"
"7";"Missouri";72;"oncoming";"US";"web"
"8";"Indiana";68;"oncoming";"US";"web"
"9";"Delaware";64;"oncoming";"US";"web"
"10";"Wisconsin";63;"oncoming";"US";"web"
"11";"West Virginia";58;"oncoming";"US";"web"
"12";"Ohio";57;"oncoming";"US";"web"
"13";"Iowa";52;"oncoming";"US";"web"
"14";"Illinois";51;"oncoming";"US";"web"
"15";"Georgia";49;"oncoming";"US";"web"
"16";"South Carolina";49;"oncoming";"US";"web"
"17";"North Carolina";47;"oncoming";"US";"web"
"18";"Kentucky";47;"oncoming";"US";"web"
"19";"District of Columbia";47;"oncoming";"US";"web"
"20";"New York";47;"oncoming";"US";"web"
"21";"Maryland";42;"oncoming";"US";"web"
"22";"Pennsylvania";40;"oncoming";"US";"web"
"23";"Arizona";40;"oncoming";"US";"web"
"24";"Utah";40;"oncoming";"US";"web"
"25";"New Jersey";40;"oncoming";"US";"web"
"26";"Oregon";39;"oncoming";"US";"web"
"27";"Alabama";38;"oncoming";"US";"web"
"28";"Arkansas";37;"oncoming";"US";"web"
"29";"Louisiana";36;"oncoming";"US";"web"
"30";"Kansas";36;"oncoming";"US";"web"
"31";"Washington";36;"oncoming";"US";"web"
"32";"Virginia";35;"oncoming";"US";"web"
"33";"Idaho";33;"oncoming";"US";"web"
"34";"Michigan";33;"oncoming";"US";"web"
"35";"New Mexico";32;"oncoming";"US";"web"
"36";"Oklahoma";32;"oncoming";"US";"web"
"37";"Massachusetts";31;"oncoming";"US";"web"
"38";"Mississippi";30;"oncoming";"US";"web"
"39";"Connecticut";28;"oncoming";"US";"web"
"40";"Minnesota";26;"oncoming";"US";"web"
"41";"Nebraska";22;"oncoming";"US";"web"
"42";"Maine";18;"oncoming";"US";"web"
