"";"location";"hits";"keyword";"geo";"gprop"
"1";"North Carolina";100;"child";"US";"web"
"2";"Iowa";97;"child";"US";"web"
"3";"Georgia";96;"child";"US";"web"
"4";"Arkansas";95;"child";"US";"web"
"5";"Alabama";94;"child";"US";"web"
"6";"Tennessee";94;"child";"US";"web"
"7";"Missouri";93;"child";"US";"web"
"8";"Maryland";93;"child";"US";"web"
"9";"Wisconsin";93;"child";"US";"web"
"10";"West Virginia";93;"child";"US";"web"
"11";"Louisiana";91;"child";"US";"web"
"12";"Idaho";90;"child";"US";"web"
"13";"Texas";90;"child";"US";"web"
"14";"North Dakota";89;"child";"US";"web"
"15";"Montana";88;"child";"US";"web"
"16";"Nebraska";87;"child";"US";"web"
"17";"Mississippi";87;"child";"US";"web"
"18";"Indiana";87;"child";"US";"web"
"19";"Alaska";86;"child";"US";"web"
"20";"District of Columbia";86;"child";"US";"web"
"21";"Kentucky";86;"child";"US";"web"
"22";"Oklahoma";86;"child";"US";"web"
"23";"South Dakota";86;"child";"US";"web"
"24";"Kansas";85;"child";"US";"web"
"25";"Minnesota";85;"child";"US";"web"
"26";"Virginia";84;"child";"US";"web"
"27";"Oregon";84;"child";"US";"web"
"28";"South Carolina";83;"child";"US";"web"
"29";"Wyoming";83;"child";"US";"web"
"30";"Ohio";82;"child";"US";"web"
"31";"Vermont";82;"child";"US";"web"
"32";"Florida";79;"child";"US";"web"
"33";"Pennsylvania";78;"child";"US";"web"
"34";"Arizona";77;"child";"US";"web"
"35";"New Jersey";77;"child";"US";"web"
"36";"Illinois";77;"child";"US";"web"
"37";"New Hampshire";76;"child";"US";"web"
"38";"New Mexico";75;"child";"US";"web"
"39";"Delaware";75;"child";"US";"web"
"40";"New York";74;"child";"US";"web"
"41";"Rhode Island";74;"child";"US";"web"
"42";"Colorado";73;"child";"US";"web"
"43";"Washington";72;"child";"US";"web"
"44";"Michigan";71;"child";"US";"web"
"45";"Maine";71;"child";"US";"web"
"46";"Utah";70;"child";"US";"web"
"47";"Connecticut";70;"child";"US";"web"
"48";"Massachusetts";66;"child";"US";"web"
"49";"Hawaii";65;"child";"US";"web"
"50";"Nevada";65;"child";"US";"web"
"51";"California";64;"child";"US";"web"
