"";"location";"hits";"keyword";"geo";"gprop"
"1";"New Hampshire";100;"indicator";"US";"web"
"2";"Utah";96;"indicator";"US";"web"
"3";"North Dakota";95;"indicator";"US";"web"
"4";"Montana";93;"indicator";"US";"web"
"5";"South Dakota";92;"indicator";"US";"web"
"6";"Maine";91;"indicator";"US";"web"
"7";"New Jersey";91;"indicator";"US";"web"
"8";"Oregon";91;"indicator";"US";"web"
"9";"Alaska";91;"indicator";"US";"web"
"10";"Delaware";89;"indicator";"US";"web"
"11";"Washington";88;"indicator";"US";"web"
"12";"Wisconsin";87;"indicator";"US";"web"
"13";"Virginia";87;"indicator";"US";"web"
"14";"Massachusetts";86;"indicator";"US";"web"
"15";"Arkansas";86;"indicator";"US";"web"
"16";"Nevada";85;"indicator";"US";"web"
"17";"Indiana";84;"indicator";"US";"web"
"18";"Tennessee";84;"indicator";"US";"web"
"19";"Kansas";83;"indicator";"US";"web"
"20";"Louisiana";83;"indicator";"US";"web"
"21";"Connecticut";83;"indicator";"US";"web"
"22";"South Carolina";83;"indicator";"US";"web"
"23";"Hawaii";82;"indicator";"US";"web"
"24";"Oklahoma";82;"indicator";"US";"web"
"25";"Minnesota";81;"indicator";"US";"web"
"26";"Iowa";81;"indicator";"US";"web"
"27";"Michigan";81;"indicator";"US";"web"
"28";"Pennsylvania";80;"indicator";"US";"web"
"29";"Maryland";79;"indicator";"US";"web"
"30";"Colorado";78;"indicator";"US";"web"
"31";"Wyoming";78;"indicator";"US";"web"
"32";"Florida";78;"indicator";"US";"web"
"33";"Ohio";78;"indicator";"US";"web"
"34";"Rhode Island";76;"indicator";"US";"web"
"35";"Idaho";76;"indicator";"US";"web"
"36";"West Virginia";76;"indicator";"US";"web"
"37";"California";75;"indicator";"US";"web"
"38";"Alabama";74;"indicator";"US";"web"
"39";"Nebraska";74;"indicator";"US";"web"
"40";"Vermont";73;"indicator";"US";"web"
"41";"Missouri";73;"indicator";"US";"web"
"42";"Illinois";73;"indicator";"US";"web"
"43";"Kentucky";72;"indicator";"US";"web"
"44";"Texas";71;"indicator";"US";"web"
"45";"District of Columbia";71;"indicator";"US";"web"
"46";"Arizona";71;"indicator";"US";"web"
"47";"Georgia";70;"indicator";"US";"web"
"48";"North Carolina";69;"indicator";"US";"web"
"49";"New York";69;"indicator";"US";"web"
"50";"New Mexico";61;"indicator";"US";"web"
"51";"Mississippi";60;"indicator";"US";"web"
