"";"location";"hits";"keyword";"geo";"gprop"
"1";"Wyoming";100;"quality";"US";"web"
"2";"Montana";98;"quality";"US";"web"
"3";"Alaska";94;"quality";"US";"web"
"4";"North Dakota";91;"quality";"US";"web"
"5";"Idaho";90;"quality";"US";"web"
"6";"Utah";90;"quality";"US";"web"
"7";"Michigan";90;"quality";"US";"web"
"8";"South Dakota";89;"quality";"US";"web"
"9";"Mississippi";84;"quality";"US";"web"
"10";"New Mexico";82;"quality";"US";"web"
"11";"Nebraska";82;"quality";"US";"web"
"12";"North Carolina";82;"quality";"US";"web"
"13";"Vermont";82;"quality";"US";"web"
"14";"Wisconsin";81;"quality";"US";"web"
"15";"Washington";81;"quality";"US";"web"
"16";"Colorado";80;"quality";"US";"web"
"17";"Delaware";80;"quality";"US";"web"
"18";"Indiana";80;"quality";"US";"web"
"19";"Maryland";80;"quality";"US";"web"
"20";"Rhode Island";79;"quality";"US";"web"
"21";"Iowa";79;"quality";"US";"web"
"22";"Maine";76;"quality";"US";"web"
"23";"Tennessee";76;"quality";"US";"web"
"24";"Minnesota";75;"quality";"US";"web"
"25";"South Carolina";75;"quality";"US";"web"
"26";"Ohio";75;"quality";"US";"web"
"27";"Pennsylvania";74;"quality";"US";"web"
"28";"Alabama";74;"quality";"US";"web"
"29";"Connecticut";74;"quality";"US";"web"
"30";"California";74;"quality";"US";"web"
"31";"Arizona";74;"quality";"US";"web"
"32";"District of Columbia";73;"quality";"US";"web"
"33";"Nevada";72;"quality";"US";"web"
"34";"New Jersey";72;"quality";"US";"web"
"35";"West Virginia";72;"quality";"US";"web"
"36";"Missouri";72;"quality";"US";"web"
"37";"Florida";71;"quality";"US";"web"
"38";"New Hampshire";70;"quality";"US";"web"
"39";"Illinois";70;"quality";"US";"web"
"40";"Arkansas";70;"quality";"US";"web"
"41";"Georgia";69;"quality";"US";"web"
"42";"Kentucky";69;"quality";"US";"web"
"43";"Massachusetts";69;"quality";"US";"web"
"44";"Louisiana";66;"quality";"US";"web"
"45";"Oklahoma";66;"quality";"US";"web"
"46";"Kansas";66;"quality";"US";"web"
"47";"New York";64;"quality";"US";"web"
"48";"Texas";63;"quality";"US";"web"
"49";"Virginia";63;"quality";"US";"web"
"50";"Hawaii";58;"quality";"US";"web"
"51";"Oregon";54;"quality";"US";"web"
