"";"location";"hits";"keyword";"geo";"gprop"
"1";"Virginia";100;"sad";"US";"web"
"2";"Maine";51;"sad";"US";"web"
"3";"Kansas";38;"sad";"US";"web"
"4";"Nevada";35;"sad";"US";"web"
"5";"Indiana";35;"sad";"US";"web"
"6";"New Mexico";34;"sad";"US";"web"
"7";"Alaska";34;"sad";"US";"web"
"8";"Texas";34;"sad";"US";"web"
"9";"Arkansas";33;"sad";"US";"web"
"10";"Utah";33;"sad";"US";"web"
"11";"Hawaii";33;"sad";"US";"web"
"12";"Arizona";33;"sad";"US";"web"
"13";"Idaho";33;"sad";"US";"web"
"14";"Nebraska";33;"sad";"US";"web"
"15";"California";32;"sad";"US";"web"
"16";"West Virginia";32;"sad";"US";"web"
"17";"Colorado";32;"sad";"US";"web"
"18";"Ohio";32;"sad";"US";"web"
"19";"Wyoming";31;"sad";"US";"web"
"20";"South Dakota";31;"sad";"US";"web"
"21";"New Jersey";31;"sad";"US";"web"
"22";"Iowa";31;"sad";"US";"web"
"23";"New Hampshire";31;"sad";"US";"web"
"24";"Minnesota";31;"sad";"US";"web"
"25";"Vermont";31;"sad";"US";"web"
"26";"Washington";30;"sad";"US";"web"
"27";"Wisconsin";30;"sad";"US";"web"
"28";"Kentucky";30;"sad";"US";"web"
"29";"New York";30;"sad";"US";"web"
"30";"Pennsylvania";30;"sad";"US";"web"
"31";"Illinois";30;"sad";"US";"web"
"32";"Montana";30;"sad";"US";"web"
"33";"Oregon";29;"sad";"US";"web"
"34";"Michigan";29;"sad";"US";"web"
"35";"Connecticut";29;"sad";"US";"web"
"36";"Missouri";29;"sad";"US";"web"
"37";"Oklahoma";29;"sad";"US";"web"
"38";"Massachusetts";29;"sad";"US";"web"
"39";"Rhode Island";29;"sad";"US";"web"
"40";"North Dakota";29;"sad";"US";"web"
"41";"North Carolina";29;"sad";"US";"web"
"42";"Maryland";28;"sad";"US";"web"
"43";"Tennessee";28;"sad";"US";"web"
"44";"Alabama";27;"sad";"US";"web"
"45";"Georgia";27;"sad";"US";"web"
"46";"South Carolina";27;"sad";"US";"web"
"47";"Louisiana";27;"sad";"US";"web"
"48";"Florida";27;"sad";"US";"web"
"49";"Mississippi";26;"sad";"US";"web"
"50";"Delaware";26;"sad";"US";"web"
"51";"District of Columbia";25;"sad";"US";"web"
