"";"location";"hits";"keyword";"geo";"gprop"
"1";"South Dakota";100;"isolated";"US";"web"
"2";"Hawaii";99;"isolated";"US";"web"
"3";"Maryland";98;"isolated";"US";"web"
"4";"Indiana";98;"isolated";"US";"web"
"5";"Massachusetts";94;"isolated";"US";"web"
"6";"Vermont";93;"isolated";"US";"web"
"7";"Iowa";92;"isolated";"US";"web"
"8";"Connecticut";92;"isolated";"US";"web"
"9";"North Dakota";92;"isolated";"US";"web"
"10";"Arkansas";91;"isolated";"US";"web"
"11";"Pennsylvania";89;"isolated";"US";"web"
"12";"Ohio";89;"isolated";"US";"web"
"13";"West Virginia";88;"isolated";"US";"web"
"14";"New Jersey";87;"isolated";"US";"web"
"15";"Wisconsin";87;"isolated";"US";"web"
"16";"Delaware";87;"isolated";"US";"web"
"17";"Rhode Island";86;"isolated";"US";"web"
"18";"New Mexico";86;"isolated";"US";"web"
"19";"Michigan";86;"isolated";"US";"web"
"20";"Idaho";86;"isolated";"US";"web"
"21";"Florida";85;"isolated";"US";"web"
"22";"California";85;"isolated";"US";"web"
"23";"North Carolina";84;"isolated";"US";"web"
"24";"New Hampshire";84;"isolated";"US";"web"
"25";"Maine";83;"isolated";"US";"web"
"26";"Oklahoma";83;"isolated";"US";"web"
"27";"Virginia";83;"isolated";"US";"web"
"28";"Montana";83;"isolated";"US";"web"
"29";"Utah";82;"isolated";"US";"web"
"30";"Alabama";82;"isolated";"US";"web"
"31";"Nebraska";82;"isolated";"US";"web"
"32";"Kansas";82;"isolated";"US";"web"
"33";"New York";82;"isolated";"US";"web"
"34";"Washington";81;"isolated";"US";"web"
"35";"South Carolina";81;"isolated";"US";"web"
"36";"Minnesota";81;"isolated";"US";"web"
"37";"Missouri";81;"isolated";"US";"web"
"38";"Illinois";81;"isolated";"US";"web"
"39";"Wyoming";81;"isolated";"US";"web"
"40";"Tennessee";81;"isolated";"US";"web"
"41";"Kentucky";80;"isolated";"US";"web"
"42";"Arizona";79;"isolated";"US";"web"
"43";"Alaska";79;"isolated";"US";"web"
"44";"Colorado";78;"isolated";"US";"web"
"45";"Mississippi";78;"isolated";"US";"web"
"46";"Louisiana";77;"isolated";"US";"web"
"47";"Texas";77;"isolated";"US";"web"
"48";"Georgia";73;"isolated";"US";"web"
"49";"Oregon";72;"isolated";"US";"web"
"50";"Nevada";67;"isolated";"US";"web"
"51";"District of Columbia";67;"isolated";"US";"web"
