"";"location";"hits";"keyword";"geo";"gprop"
"1";"Alaska";100;"heavy";"US";"web"
"2";"West Virginia";98;"heavy";"US";"web"
"3";"Louisiana";95;"heavy";"US";"web"
"4";"Georgia";94;"heavy";"US";"web"
"5";"Montana";93;"heavy";"US";"web"
"6";"North Dakota";93;"heavy";"US";"web"
"7";"Wyoming";93;"heavy";"US";"web"
"8";"Maryland";93;"heavy";"US";"web"
"9";"North Carolina";92;"heavy";"US";"web"
"10";"Pennsylvania";91;"heavy";"US";"web"
"11";"Indiana";91;"heavy";"US";"web"
"12";"Alabama";91;"heavy";"US";"web"
"13";"Vermont";89;"heavy";"US";"web"
"14";"South Carolina";89;"heavy";"US";"web"
"15";"Mississippi";89;"heavy";"US";"web"
"16";"Virginia";89;"heavy";"US";"web"
"17";"Michigan";89;"heavy";"US";"web"
"18";"New Mexico";89;"heavy";"US";"web"
"19";"Delaware";88;"heavy";"US";"web"
"20";"Idaho";88;"heavy";"US";"web"
"21";"Arkansas";88;"heavy";"US";"web"
"22";"New York";88;"heavy";"US";"web"
"23";"Ohio";88;"heavy";"US";"web"
"24";"Kansas";87;"heavy";"US";"web"
"25";"New Jersey";87;"heavy";"US";"web"
"26";"Tennessee";86;"heavy";"US";"web"
"27";"Hawaii";86;"heavy";"US";"web"
"28";"Missouri";86;"heavy";"US";"web"
"29";"Oklahoma";86;"heavy";"US";"web"
"30";"Illinois";85;"heavy";"US";"web"
"31";"Kentucky";85;"heavy";"US";"web"
"32";"New Hampshire";85;"heavy";"US";"web"
"33";"South Dakota";84;"heavy";"US";"web"
"34";"District of Columbia";84;"heavy";"US";"web"
"35";"Rhode Island";84;"heavy";"US";"web"
"36";"Iowa";84;"heavy";"US";"web"
"37";"Washington";84;"heavy";"US";"web"
"38";"Maine";83;"heavy";"US";"web"
"39";"Texas";83;"heavy";"US";"web"
"40";"Nebraska";83;"heavy";"US";"web"
"41";"Oregon";82;"heavy";"US";"web"
"42";"Connecticut";82;"heavy";"US";"web"
"43";"Wisconsin";82;"heavy";"US";"web"
"44";"Utah";81;"heavy";"US";"web"
"45";"Arizona";81;"heavy";"US";"web"
"46";"Minnesota";80;"heavy";"US";"web"
"47";"Nevada";79;"heavy";"US";"web"
"48";"Massachusetts";79;"heavy";"US";"web"
"49";"California";79;"heavy";"US";"web"
"50";"Florida";77;"heavy";"US";"web"
"51";"Colorado";74;"heavy";"US";"web"
