"";"location";"hits";"keyword";"geo";"gprop"
"1";"Arkansas";100;"thesis";"US";"web"
"2";"New Mexico";97;"thesis";"US";"web"
"3";"Alabama";96;"thesis";"US";"web"
"4";"South Dakota";92;"thesis";"US";"web"
"5";"Indiana";90;"thesis";"US";"web"
"6";"Maryland";90;"thesis";"US";"web"
"7";"Rhode Island";89;"thesis";"US";"web"
"8";"Connecticut";87;"thesis";"US";"web"
"9";"Mississippi";84;"thesis";"US";"web"
"10";"Iowa";83;"thesis";"US";"web"
"11";"Idaho";83;"thesis";"US";"web"
"12";"Delaware";83;"thesis";"US";"web"
"13";"South Carolina";81;"thesis";"US";"web"
"14";"North Carolina";81;"thesis";"US";"web"
"15";"New Jersey";81;"thesis";"US";"web"
"16";"Massachusetts";79;"thesis";"US";"web"
"17";"Hawaii";79;"thesis";"US";"web"
"18";"Ohio";78;"thesis";"US";"web"
"19";"Arizona";77;"thesis";"US";"web"
"20";"California";77;"thesis";"US";"web"
"21";"Alaska";77;"thesis";"US";"web"
"22";"West Virginia";75;"thesis";"US";"web"
"23";"Louisiana";73;"thesis";"US";"web"
"24";"Texas";73;"thesis";"US";"web"
"25";"Montana";72;"thesis";"US";"web"
"26";"Pennsylvania";72;"thesis";"US";"web"
"27";"Kansas";71;"thesis";"US";"web"
"28";"Vermont";71;"thesis";"US";"web"
"29";"New Hampshire";71;"thesis";"US";"web"
"30";"North Dakota";71;"thesis";"US";"web"
"31";"Missouri";70;"thesis";"US";"web"
"32";"Utah";69;"thesis";"US";"web"
"33";"Maine";69;"thesis";"US";"web"
"34";"Michigan";68;"thesis";"US";"web"
"35";"New York";68;"thesis";"US";"web"
"36";"Wisconsin";68;"thesis";"US";"web"
"37";"Kentucky";68;"thesis";"US";"web"
"38";"Tennessee";67;"thesis";"US";"web"
"39";"Illinois";67;"thesis";"US";"web"
"40";"Florida";67;"thesis";"US";"web"
"41";"Nebraska";66;"thesis";"US";"web"
"42";"Minnesota";66;"thesis";"US";"web"
"43";"Colorado";66;"thesis";"US";"web"
"44";"Wyoming";65;"thesis";"US";"web"
"45";"Oklahoma";65;"thesis";"US";"web"
"46";"Georgia";65;"thesis";"US";"web"
"47";"Washington";61;"thesis";"US";"web"
"48";"Virginia";57;"thesis";"US";"web"
"49";"Nevada";54;"thesis";"US";"web"
"50";"District of Columbia";54;"thesis";"US";"web"
"51";"Oregon";45;"thesis";"US";"web"
