"";"location";"hits";"keyword";"geo";"gprop"
"1";"New Hampshire";100;"monitor";"US";"web"
"2";"Alaska";48;"monitor";"US";"web"
"3";"Maine";47;"monitor";"US";"web"
"4";"Utah";47;"monitor";"US";"web"
"5";"New Mexico";47;"monitor";"US";"web"
"6";"Vermont";46;"monitor";"US";"web"
"7";"Idaho";46;"monitor";"US";"web"
"8";"Colorado";45;"monitor";"US";"web"
"9";"Washington";45;"monitor";"US";"web"
"10";"South Dakota";45;"monitor";"US";"web"
"11";"Maryland";45;"monitor";"US";"web"
"12";"Massachusetts";43;"monitor";"US";"web"
"13";"Connecticut";43;"monitor";"US";"web"
"14";"Minnesota";42;"monitor";"US";"web"
"15";"California";42;"monitor";"US";"web"
"16";"Iowa";42;"monitor";"US";"web"
"17";"Texas";42;"monitor";"US";"web"
"18";"Missouri";41;"monitor";"US";"web"
"19";"Delaware";41;"monitor";"US";"web"
"20";"Montana";40;"monitor";"US";"web"
"21";"Arizona";40;"monitor";"US";"web"
"22";"Indiana";40;"monitor";"US";"web"
"23";"Ohio";39;"monitor";"US";"web"
"24";"Pennsylvania";39;"monitor";"US";"web"
"25";"North Dakota";39;"monitor";"US";"web"
"26";"Nevada";39;"monitor";"US";"web"
"27";"Florida";39;"monitor";"US";"web"
"28";"Nebraska";38;"monitor";"US";"web"
"29";"Rhode Island";38;"monitor";"US";"web"
"30";"New Jersey";38;"monitor";"US";"web"
"31";"Arkansas";38;"monitor";"US";"web"
"32";"West Virginia";37;"monitor";"US";"web"
"33";"Kansas";37;"monitor";"US";"web"
"34";"Illinois";37;"monitor";"US";"web"
"35";"Tennessee";37;"monitor";"US";"web"
"36";"Wisconsin";37;"monitor";"US";"web"
"37";"Alabama";37;"monitor";"US";"web"
"38";"Oklahoma";37;"monitor";"US";"web"
"39";"North Carolina";36;"monitor";"US";"web"
"40";"Michigan";36;"monitor";"US";"web"
"41";"Oregon";36;"monitor";"US";"web"
"42";"Kentucky";36;"monitor";"US";"web"
"43";"Louisiana";35;"monitor";"US";"web"
"44";"Georgia";34;"monitor";"US";"web"
"45";"Mississippi";33;"monitor";"US";"web"
"46";"New York";33;"monitor";"US";"web"
"47";"Wyoming";33;"monitor";"US";"web"
"48";"Hawaii";33;"monitor";"US";"web"
"49";"District of Columbia";32;"monitor";"US";"web"
"50";"South Carolina";31;"monitor";"US";"web"
"51";"Virginia";29;"monitor";"US";"web"
