"";"location";"hits";"keyword";"geo";"gprop"
"1";"Maryland";100;"guideline";"US";"web"
"2";"South Dakota";98;"guideline";"US";"web"
"3";"Massachusetts";89;"guideline";"US";"web"
"4";"West Virginia";87;"guideline";"US";"web"
"5";"Hawaii";86;"guideline";"US";"web"
"6";"Connecticut";85;"guideline";"US";"web"
"7";"Minnesota";84;"guideline";"US";"web"
"8";"District of Columbia";84;"guideline";"US";"web"
"9";"Delaware";83;"guideline";"US";"web"
"10";"New Jersey";82;"guideline";"US";"web"
"11";"New Hampshire";82;"guideline";"US";"web"
"12";"Pennsylvania";81;"guideline";"US";"web"
"13";"North Dakota";77;"guideline";"US";"web"
"14";"California";77;"guideline";"US";"web"
"15";"Montana";76;"guideline";"US";"web"
"16";"Maine";76;"guideline";"US";"web"
"17";"Indiana";74;"guideline";"US";"web"
"18";"Tennessee";73;"guideline";"US";"web"
"19";"Wisconsin";71;"guideline";"US";"web"
"20";"New York";71;"guideline";"US";"web"
"21";"Virginia";70;"guideline";"US";"web"
"22";"Kentucky";69;"guideline";"US";"web"
"23";"Rhode Island";69;"guideline";"US";"web"
"24";"Missouri";69;"guideline";"US";"web"
"25";"Idaho";69;"guideline";"US";"web"
"26";"Iowa";69;"guideline";"US";"web"
"27";"Michigan";68;"guideline";"US";"web"
"28";"North Carolina";68;"guideline";"US";"web"
"29";"Ohio";67;"guideline";"US";"web"
"30";"Washington";67;"guideline";"US";"web"
"31";"New Mexico";67;"guideline";"US";"web"
"32";"Mississippi";67;"guideline";"US";"web"
"33";"Florida";65;"guideline";"US";"web"
"34";"Arizona";65;"guideline";"US";"web"
"35";"Alaska";65;"guideline";"US";"web"
"36";"Nebraska";64;"guideline";"US";"web"
"37";"Illinois";64;"guideline";"US";"web"
"38";"Colorado";64;"guideline";"US";"web"
"39";"Alabama";63;"guideline";"US";"web"
"40";"Utah";63;"guideline";"US";"web"
"41";"Oregon";62;"guideline";"US";"web"
"42";"Arkansas";62;"guideline";"US";"web"
"43";"Kansas";62;"guideline";"US";"web"
"44";"South Carolina";61;"guideline";"US";"web"
"45";"Oklahoma";61;"guideline";"US";"web"
"46";"Wyoming";60;"guideline";"US";"web"
"47";"Vermont";58;"guideline";"US";"web"
"48";"Louisiana";58;"guideline";"US";"web"
"49";"Texas";58;"guideline";"US";"web"
"50";"Georgia";58;"guideline";"US";"web"
"51";"Nevada";54;"guideline";"US";"web"
