"";"location";"hits";"keyword";"geo";"gprop"
"1";"Alabama";100;"moody";"US";"web"
"2";"Texas";64;"moody";"US";"web"
"3";"Maine";38;"moody";"US";"web"
"4";"South Dakota";36;"moody";"US";"web"
"5";"Illinois";36;"moody";"US";"web"
"6";"Georgia";35;"moody";"US";"web"
"7";"Louisiana";32;"moody";"US";"web"
"8";"Massachusetts";29;"moody";"US";"web"
"9";"Indiana";28;"moody";"US";"web"
"10";"North Carolina";28;"moody";"US";"web"
"11";"Tennessee";28;"moody";"US";"web"
"12";"New Hampshire";28;"moody";"US";"web"
"13";"Mississippi";27;"moody";"US";"web"
"14";"Oklahoma";26;"moody";"US";"web"
"15";"Arkansas";25;"moody";"US";"web"
"16";"Florida";24;"moody";"US";"web"
"17";"Kentucky";23;"moody";"US";"web"
"18";"Ohio";23;"moody";"US";"web"
"19";"South Carolina";23;"moody";"US";"web"
"20";"Nebraska";22;"moody";"US";"web"
"21";"Vermont";22;"moody";"US";"web"
"22";"Idaho";21;"moody";"US";"web"
"23";"Michigan";20;"moody";"US";"web"
"24";"Alaska";19;"moody";"US";"web"
"25";"Kansas";19;"moody";"US";"web"
"26";"Connecticut";19;"moody";"US";"web"
"27";"Pennsylvania";18;"moody";"US";"web"
"28";"Colorado";18;"moody";"US";"web"
"29";"Washington";18;"moody";"US";"web"
"30";"Utah";18;"moody";"US";"web"
"31";"New Mexico";18;"moody";"US";"web"
"32";"Wisconsin";18;"moody";"US";"web"
"33";"Iowa";18;"moody";"US";"web"
"34";"Delaware";18;"moody";"US";"web"
"35";"West Virginia";18;"moody";"US";"web"
"36";"Missouri";18;"moody";"US";"web"
"37";"North Dakota";17;"moody";"US";"web"
"38";"Minnesota";17;"moody";"US";"web"
"39";"District of Columbia";17;"moody";"US";"web"
"40";"Rhode Island";17;"moody";"US";"web"
"41";"Montana";17;"moody";"US";"web"
"42";"Maryland";16;"moody";"US";"web"
"43";"New York";16;"moody";"US";"web"
"44";"Arizona";16;"moody";"US";"web"
"45";"Virginia";15;"moody";"US";"web"
"46";"New Jersey";15;"moody";"US";"web"
"47";"Nevada";14;"moody";"US";"web"
"48";"Wyoming";14;"moody";"US";"web"
"49";"California";14;"moody";"US";"web"
"50";"Hawaii";12;"moody";"US";"web"
"51";"Oregon";10;"moody";"US";"web"
