"";"location";"hits";"keyword";"geo";"gprop"
"1";"District of Columbia";100;"excluded";"US";"web"
"2";"Alabama";99;"excluded";"US";"web"
"3";"Maryland";96;"excluded";"US";"web"
"4";"Rhode Island";93;"excluded";"US";"web"
"5";"Arkansas";92;"excluded";"US";"web"
"6";"Louisiana";87;"excluded";"US";"web"
"7";"Alaska";87;"excluded";"US";"web"
"8";"New Mexico";87;"excluded";"US";"web"
"9";"Connecticut";87;"excluded";"US";"web"
"10";"Mississippi";87;"excluded";"US";"web"
"11";"California";86;"excluded";"US";"web"
"12";"Indiana";84;"excluded";"US";"web"
"13";"New Jersey";83;"excluded";"US";"web"
"14";"Tennessee";82;"excluded";"US";"web"
"15";"Pennsylvania";81;"excluded";"US";"web"
"16";"West Virginia";81;"excluded";"US";"web"
"17";"Delaware";81;"excluded";"US";"web"
"18";"Maine";81;"excluded";"US";"web"
"19";"Oklahoma";80;"excluded";"US";"web"
"20";"South Carolina";80;"excluded";"US";"web"
"21";"Minnesota";79;"excluded";"US";"web"
"22";"Georgia";79;"excluded";"US";"web"
"23";"Ohio";79;"excluded";"US";"web"
"24";"Massachusetts";78;"excluded";"US";"web"
"25";"Idaho";78;"excluded";"US";"web"
"26";"Utah";78;"excluded";"US";"web"
"27";"South Dakota";77;"excluded";"US";"web"
"28";"Hawaii";77;"excluded";"US";"web"
"29";"Arizona";77;"excluded";"US";"web"
"30";"Iowa";77;"excluded";"US";"web"
"31";"Wyoming";77;"excluded";"US";"web"
"32";"Kentucky";77;"excluded";"US";"web"
"33";"Texas";76;"excluded";"US";"web"
"34";"Vermont";76;"excluded";"US";"web"
"35";"Florida";76;"excluded";"US";"web"
"36";"Nebraska";76;"excluded";"US";"web"
"37";"New Hampshire";76;"excluded";"US";"web"
"38";"Virginia";75;"excluded";"US";"web"
"39";"New York";75;"excluded";"US";"web"
"40";"North Carolina";75;"excluded";"US";"web"
"41";"Missouri";74;"excluded";"US";"web"
"42";"Wisconsin";74;"excluded";"US";"web"
"43";"Nevada";74;"excluded";"US";"web"
"44";"North Dakota";73;"excluded";"US";"web"
"45";"Montana";72;"excluded";"US";"web"
"46";"Illinois";72;"excluded";"US";"web"
"47";"Michigan";71;"excluded";"US";"web"
"48";"Colorado";69;"excluded";"US";"web"
"49";"Kansas";68;"excluded";"US";"web"
"50";"Washington";67;"excluded";"US";"web"
"51";"Oregon";60;"excluded";"US";"web"
