"";"location";"hits";"keyword";"geo";"gprop"
"1";"Delaware";100;"unpredictable";"US";"web"
"2";"South Dakota";97;"unpredictable";"US";"web"
"3";"Idaho";93;"unpredictable";"US";"web"
"4";"New York";86;"unpredictable";"US";"web"
"5";"Arkansas";82;"unpredictable";"US";"web"
"6";"Maryland";80;"unpredictable";"US";"web"
"7";"Virginia";80;"unpredictable";"US";"web"
"8";"New Jersey";79;"unpredictable";"US";"web"
"9";"Florida";79;"unpredictable";"US";"web"
"10";"California";77;"unpredictable";"US";"web"
"11";"Indiana";77;"unpredictable";"US";"web"
"12";"Tennessee";76;"unpredictable";"US";"web"
"13";"Georgia";76;"unpredictable";"US";"web"
"14";"District of Columbia";76;"unpredictable";"US";"web"
"15";"Mississippi";76;"unpredictable";"US";"web"
"16";"Texas";76;"unpredictable";"US";"web"
"17";"Louisiana";76;"unpredictable";"US";"web"
"18";"Michigan";75;"unpredictable";"US";"web"
"19";"Hawaii";75;"unpredictable";"US";"web"
"20";"Illinois";75;"unpredictable";"US";"web"
"21";"Pennsylvania";73;"unpredictable";"US";"web"
"22";"South Carolina";71;"unpredictable";"US";"web"
"23";"Kansas";70;"unpredictable";"US";"web"
"24";"Nebraska";70;"unpredictable";"US";"web"
"25";"Ohio";69;"unpredictable";"US";"web"
"26";"Arizona";69;"unpredictable";"US";"web"
"27";"Connecticut";68;"unpredictable";"US";"web"
"28";"Washington";68;"unpredictable";"US";"web"
"29";"New Mexico";67;"unpredictable";"US";"web"
"30";"Utah";64;"unpredictable";"US";"web"
"31";"Wisconsin";64;"unpredictable";"US";"web"
"32";"Missouri";63;"unpredictable";"US";"web"
"33";"Alabama";63;"unpredictable";"US";"web"
"34";"North Carolina";63;"unpredictable";"US";"web"
"35";"Maine";62;"unpredictable";"US";"web"
"36";"New Hampshire";62;"unpredictable";"US";"web"
"37";"Colorado";60;"unpredictable";"US";"web"
"38";"Iowa";60;"unpredictable";"US";"web"
"39";"Massachusetts";59;"unpredictable";"US";"web"
"40";"Oregon";55;"unpredictable";"US";"web"
"41";"Nevada";52;"unpredictable";"US";"web"
"42";"Rhode Island";49;"unpredictable";"US";"web"
"43";"Kentucky";49;"unpredictable";"US";"web"
"44";"Oklahoma";47;"unpredictable";"US";"web"
"45";"Minnesota";40;"unpredictable";"US";"web"
"46";"North Dakota";33;"unpredictable";"US";"web"
"47";"West Virginia";32;"unpredictable";"US";"web"
