"";"location";"hits";"keyword";"geo";"gprop"
"1";"Missouri";100;"blue";"US";"web"
"2";"Kansas";96;"blue";"US";"web"
"3";"Delaware";92;"blue";"US";"web"
"4";"West Virginia";91;"blue";"US";"web"
"5";"North Carolina";90;"blue";"US";"web"
"6";"Alabama";88;"blue";"US";"web"
"7";"Louisiana";87;"blue";"US";"web"
"8";"South Carolina";85;"blue";"US";"web"
"9";"Oklahoma";85;"blue";"US";"web"
"10";"Massachusetts";84;"blue";"US";"web"
"11";"Nebraska";83;"blue";"US";"web"
"12";"Maine";83;"blue";"US";"web"
"13";"Pennsylvania";83;"blue";"US";"web"
"14";"New Hampshire";83;"blue";"US";"web"
"15";"Idaho";82;"blue";"US";"web"
"16";"Virginia";82;"blue";"US";"web"
"17";"Kentucky";82;"blue";"US";"web"
"18";"Mississippi";81;"blue";"US";"web"
"19";"Minnesota";81;"blue";"US";"web"
"20";"Florida";80;"blue";"US";"web"
"21";"Rhode Island";80;"blue";"US";"web"
"22";"Montana";80;"blue";"US";"web"
"23";"Vermont";80;"blue";"US";"web"
"24";"Tennessee";80;"blue";"US";"web"
"25";"Ohio";79;"blue";"US";"web"
"26";"District of Columbia";79;"blue";"US";"web"
"27";"New Jersey";79;"blue";"US";"web"
"28";"Connecticut";78;"blue";"US";"web"
"29";"Georgia";78;"blue";"US";"web"
"30";"Maryland";77;"blue";"US";"web"
"31";"Arkansas";77;"blue";"US";"web"
"32";"Michigan";77;"blue";"US";"web"
"33";"North Dakota";77;"blue";"US";"web"
"34";"Illinois";76;"blue";"US";"web"
"35";"Wyoming";76;"blue";"US";"web"
"36";"Indiana";75;"blue";"US";"web"
"37";"Washington";74;"blue";"US";"web"
"38";"California";74;"blue";"US";"web"
"39";"Nevada";74;"blue";"US";"web"
"40";"Utah";74;"blue";"US";"web"
"41";"New York";73;"blue";"US";"web"
"42";"Colorado";72;"blue";"US";"web"
"43";"Alaska";72;"blue";"US";"web"
"44";"Wisconsin";72;"blue";"US";"web"
"45";"Iowa";72;"blue";"US";"web"
"46";"New Mexico";71;"blue";"US";"web"
"47";"Texas";71;"blue";"US";"web"
"48";"Hawaii";70;"blue";"US";"web"
"49";"South Dakota";69;"blue";"US";"web"
"50";"Arizona";69;"blue";"US";"web"
"51";"Oregon";50;"blue";"US";"web"
