"";"location";"hits";"keyword";"geo";"gprop"
"1";"West Virginia";100;"panic";"US";"web"
"2";"Alabama";98;"panic";"US";"web"
"3";"North Carolina";92;"panic";"US";"web"
"4";"Maine";89;"panic";"US";"web"
"5";"Tennessee";89;"panic";"US";"web"
"6";"Kentucky";88;"panic";"US";"web"
"7";"Nevada";87;"panic";"US";"web"
"8";"Oregon";87;"panic";"US";"web"
"9";"Colorado";85;"panic";"US";"web"
"10";"South Carolina";85;"panic";"US";"web"
"11";"Arizona";85;"panic";"US";"web"
"12";"Wisconsin";84;"panic";"US";"web"
"13";"New Jersey";83;"panic";"US";"web"
"14";"Hawaii";83;"panic";"US";"web"
"15";"Mississippi";83;"panic";"US";"web"
"16";"Pennsylvania";82;"panic";"US";"web"
"17";"Oklahoma";82;"panic";"US";"web"
"18";"Vermont";81;"panic";"US";"web"
"19";"Montana";81;"panic";"US";"web"
"20";"Arkansas";81;"panic";"US";"web"
"21";"Ohio";80;"panic";"US";"web"
"22";"Georgia";79;"panic";"US";"web"
"23";"Idaho";79;"panic";"US";"web"
"24";"Rhode Island";79;"panic";"US";"web"
"25";"California";79;"panic";"US";"web"
"26";"Virginia";79;"panic";"US";"web"
"27";"Indiana";79;"panic";"US";"web"
"28";"North Dakota";78;"panic";"US";"web"
"29";"Iowa";78;"panic";"US";"web"
"30";"New Mexico";78;"panic";"US";"web"
"31";"New Hampshire";77;"panic";"US";"web"
"32";"New York";77;"panic";"US";"web"
"33";"Maryland";77;"panic";"US";"web"
"34";"Michigan";77;"panic";"US";"web"
"35";"Massachusetts";76;"panic";"US";"web"
"36";"Missouri";76;"panic";"US";"web"
"37";"Alaska";76;"panic";"US";"web"
"38";"Florida";75;"panic";"US";"web"
"39";"Connecticut";75;"panic";"US";"web"
"40";"Louisiana";75;"panic";"US";"web"
"41";"Nebraska";75;"panic";"US";"web"
"42";"Washington";74;"panic";"US";"web"
"43";"Illinois";74;"panic";"US";"web"
"44";"Utah";72;"panic";"US";"web"
"45";"Minnesota";70;"panic";"US";"web"
"46";"Texas";70;"panic";"US";"web"
"47";"Wyoming";69;"panic";"US";"web"
"48";"Delaware";66;"panic";"US";"web"
"49";"Kansas";66;"panic";"US";"web"
"50";"District of Columbia";64;"panic";"US";"web"
"51";"South Dakota";62;"panic";"US";"web"
