"";"location";"hits";"keyword";"geo";"gprop"
"1";"District of Columbia";100;"finality";"US";"web"
"2";"Wisconsin";92;"finality";"US";"web"
"3";"Illinois";84;"finality";"US";"web"
"4";"Nebraska";82;"finality";"US";"web"
"5";"Indiana";82;"finality";"US";"web"
"6";"Washington";80;"finality";"US";"web"
"7";"South Carolina";79;"finality";"US";"web"
"8";"California";79;"finality";"US";"web"
"9";"Iowa";78;"finality";"US";"web"
"10";"New York";77;"finality";"US";"web"
"11";"Virginia";76;"finality";"US";"web"
"12";"Pennsylvania";75;"finality";"US";"web"
"13";"New Jersey";75;"finality";"US";"web"
"14";"Georgia";72;"finality";"US";"web"
"15";"Minnesota";70;"finality";"US";"web"
"16";"Nevada";70;"finality";"US";"web"
"17";"Massachusetts";70;"finality";"US";"web"
"18";"Alabama";68;"finality";"US";"web"
"19";"Maryland";67;"finality";"US";"web"
"20";"Tennessee";66;"finality";"US";"web"
"21";"North Carolina";64;"finality";"US";"web"
"22";"Missouri";63;"finality";"US";"web"
"23";"Texas";62;"finality";"US";"web"
"24";"Florida";60;"finality";"US";"web"
"25";"Colorado";59;"finality";"US";"web"
"26";"Michigan";59;"finality";"US";"web"
"27";"Arizona";56;"finality";"US";"web"
"28";"Kentucky";56;"finality";"US";"web"
"29";"Utah";55;"finality";"US";"web"
"30";"Connecticut";55;"finality";"US";"web"
"31";"Ohio";52;"finality";"US";"web"
