"";"location";"hits";"keyword";"geo";"gprop"
"1";"Mississippi";100;"weight loss";"US";"web"
"2";"Alabama";93;"weight loss";"US";"web"
"3";"West Virginia";93;"weight loss";"US";"web"
"4";"Tennessee";90;"weight loss";"US";"web"
"5";"Kentucky";89;"weight loss";"US";"web"
"6";"Arkansas";87;"weight loss";"US";"web"
"7";"Louisiana";87;"weight loss";"US";"web"
"8";"North Dakota";86;"weight loss";"US";"web"
"9";"South Carolina";84;"weight loss";"US";"web"
"10";"Oklahoma";83;"weight loss";"US";"web"
"11";"North Carolina";82;"weight loss";"US";"web"
"12";"Georgia";82;"weight loss";"US";"web"
"13";"Texas";80;"weight loss";"US";"web"
"14";"Wyoming";79;"weight loss";"US";"web"
"15";"Missouri";78;"weight loss";"US";"web"
"16";"South Dakota";77;"weight loss";"US";"web"
"17";"Ohio";76;"weight loss";"US";"web"
"18";"Nebraska";76;"weight loss";"US";"web"
"19";"Arizona";76;"weight loss";"US";"web"
"20";"Florida";75;"weight loss";"US";"web"
"21";"Maryland";75;"weight loss";"US";"web"
"22";"Idaho";74;"weight loss";"US";"web"
"23";"Delaware";74;"weight loss";"US";"web"
"24";"Michigan";73;"weight loss";"US";"web"
"25";"Iowa";73;"weight loss";"US";"web"
"26";"Indiana";73;"weight loss";"US";"web"
"27";"Alaska";73;"weight loss";"US";"web"
"28";"Nevada";72;"weight loss";"US";"web"
"29";"Pennsylvania";72;"weight loss";"US";"web"
"30";"Utah";72;"weight loss";"US";"web"
"31";"Rhode Island";71;"weight loss";"US";"web"
"32";"New Mexico";71;"weight loss";"US";"web"
"33";"Montana";70;"weight loss";"US";"web"
"34";"Illinois";70;"weight loss";"US";"web"
"35";"Wisconsin";70;"weight loss";"US";"web"
"36";"Kansas";70;"weight loss";"US";"web"
"37";"Minnesota";70;"weight loss";"US";"web"
"38";"Washington";70;"weight loss";"US";"web"
"39";"Colorado";69;"weight loss";"US";"web"
"40";"New Jersey";69;"weight loss";"US";"web"
"41";"Connecticut";68;"weight loss";"US";"web"
"42";"District of Columbia";65;"weight loss";"US";"web"
"43";"New Hampshire";65;"weight loss";"US";"web"
"44";"Maine";65;"weight loss";"US";"web"
"45";"New York";65;"weight loss";"US";"web"
"46";"Massachusetts";64;"weight loss";"US";"web"
"47";"California";61;"weight loss";"US";"web"
"48";"Hawaii";59;"weight loss";"US";"web"
"49";"Vermont";59;"weight loss";"US";"web"
"50";"Virginia";58;"weight loss";"US";"web"
"51";"Oregon";39;"weight loss";"US";"web"
