"";"location";"hits";"keyword";"geo";"gprop"
"1";"Delaware";100;"awareness";"US";"web"
"2";"Alaska";98;"awareness";"US";"web"
"3";"Mississippi";97;"awareness";"US";"web"
"4";"Kentucky";96;"awareness";"US";"web"
"5";"Maine";96;"awareness";"US";"web"
"6";"West Virginia";94;"awareness";"US";"web"
"7";"Alabama";90;"awareness";"US";"web"
"8";"North Carolina";89;"awareness";"US";"web"
"9";"Maryland";88;"awareness";"US";"web"
"10";"Arkansas";88;"awareness";"US";"web"
"11";"Hawaii";87;"awareness";"US";"web"
"12";"South Dakota";87;"awareness";"US";"web"
"13";"Oklahoma";87;"awareness";"US";"web"
"14";"Indiana";86;"awareness";"US";"web"
"15";"Virginia";85;"awareness";"US";"web"
"16";"South Carolina";85;"awareness";"US";"web"
"17";"Pennsylvania";84;"awareness";"US";"web"
"18";"Ohio";83;"awareness";"US";"web"
"19";"New Mexico";83;"awareness";"US";"web"
"20";"Tennessee";83;"awareness";"US";"web"
"21";"Montana";83;"awareness";"US";"web"
"22";"Iowa";81;"awareness";"US";"web"
"23";"District of Columbia";81;"awareness";"US";"web"
"24";"North Dakota";80;"awareness";"US";"web"
"25";"New Hampshire";80;"awareness";"US";"web"
"26";"Kansas";79;"awareness";"US";"web"
"27";"Nebraska";77;"awareness";"US";"web"
"28";"Idaho";76;"awareness";"US";"web"
"29";"Rhode Island";75;"awareness";"US";"web"
"30";"Louisiana";75;"awareness";"US";"web"
"31";"Wyoming";75;"awareness";"US";"web"
"32";"Missouri";74;"awareness";"US";"web"
"33";"Wisconsin";74;"awareness";"US";"web"
"34";"New Jersey";73;"awareness";"US";"web"
"35";"Georgia";72;"awareness";"US";"web"
"36";"Minnesota";69;"awareness";"US";"web"
"37";"Texas";69;"awareness";"US";"web"
"38";"Connecticut";68;"awareness";"US";"web"
"39";"Michigan";68;"awareness";"US";"web"
"40";"Massachusetts";67;"awareness";"US";"web"
"41";"Florida";66;"awareness";"US";"web"
"42";"Colorado";66;"awareness";"US";"web"
"43";"Illinois";64;"awareness";"US";"web"
"44";"Vermont";63;"awareness";"US";"web"
"45";"Utah";63;"awareness";"US";"web"
"46";"Washington";62;"awareness";"US";"web"
"47";"Nevada";61;"awareness";"US";"web"
"48";"New York";60;"awareness";"US";"web"
"49";"Arizona";60;"awareness";"US";"web"
"50";"California";55;"awareness";"US";"web"
"51";"Oregon";42;"awareness";"US";"web"
