"";"location";"hits";"keyword";"geo";"gprop"
"1";"Mississippi";100;"help";"US";"web"
"2";"South Dakota";95;"help";"US";"web"
"3";"Kentucky";95;"help";"US";"web"
"4";"Montana";94;"help";"US";"web"
"5";"Arkansas";93;"help";"US";"web"
"6";"Idaho";92;"help";"US";"web"
"7";"West Virginia";92;"help";"US";"web"
"8";"Utah";91;"help";"US";"web"
"9";"Alabama";90;"help";"US";"web"
"10";"Indiana";89;"help";"US";"web"
"11";"Wyoming";89;"help";"US";"web"
"12";"Oklahoma";89;"help";"US";"web"
"13";"South Carolina";88;"help";"US";"web"
"14";"Alaska";88;"help";"US";"web"
"15";"Iowa";87;"help";"US";"web"
"16";"Tennessee";86;"help";"US";"web"
"17";"Kansas";85;"help";"US";"web"
"18";"Maine";85;"help";"US";"web"
"19";"Louisiana";84;"help";"US";"web"
"20";"Delaware";83;"help";"US";"web"
"21";"North Carolina";83;"help";"US";"web"
"22";"Georgia";83;"help";"US";"web"
"23";"Nebraska";83;"help";"US";"web"
"24";"Virginia";83;"help";"US";"web"
"25";"New Mexico";82;"help";"US";"web"
"26";"Pennsylvania";81;"help";"US";"web"
"27";"Ohio";81;"help";"US";"web"
"28";"North Dakota";81;"help";"US";"web"
"29";"Michigan";80;"help";"US";"web"
"30";"Missouri";80;"help";"US";"web"
"31";"Nevada";80;"help";"US";"web"
"32";"Maryland";79;"help";"US";"web"
"33";"Colorado";79;"help";"US";"web"
"34";"Oregon";78;"help";"US";"web"
"35";"Arizona";77;"help";"US";"web"
"36";"Wisconsin";77;"help";"US";"web"
"37";"Texas";77;"help";"US";"web"
"38";"Minnesota";77;"help";"US";"web"
"39";"Rhode Island";76;"help";"US";"web"
"40";"New Jersey";76;"help";"US";"web"
"41";"New Hampshire";75;"help";"US";"web"
"42";"Florida";75;"help";"US";"web"
"43";"Hawaii";75;"help";"US";"web"
"44";"Vermont";74;"help";"US";"web"
"45";"Illinois";73;"help";"US";"web"
"46";"Washington";73;"help";"US";"web"
"47";"New York";73;"help";"US";"web"
"48";"California";72;"help";"US";"web"
"49";"Connecticut";72;"help";"US";"web"
"50";"Massachusetts";68;"help";"US";"web"
"51";"District of Columbia";67;"help";"US";"web"
