"";"location";"hits";"keyword";"geo";"gprop"
"1";"Delaware";100;"knowledgeable";"US";"web"
"2";"Vermont";97;"knowledgeable";"US";"web"
"3";"South Dakota";88;"knowledgeable";"US";"web"
"4";"Arkansas";85;"knowledgeable";"US";"web"
"5";"Idaho";82;"knowledgeable";"US";"web"
"6";"Arizona";80;"knowledgeable";"US";"web"
"7";"North Carolina";79;"knowledgeable";"US";"web"
"8";"Alabama";78;"knowledgeable";"US";"web"
"9";"Hawaii";75;"knowledgeable";"US";"web"
"10";"Maryland";74;"knowledgeable";"US";"web"
"11";"Colorado";73;"knowledgeable";"US";"web"
"12";"South Carolina";71;"knowledgeable";"US";"web"
"13";"Mississippi";70;"knowledgeable";"US";"web"
"14";"Minnesota";70;"knowledgeable";"US";"web"
"15";"Ohio";69;"knowledgeable";"US";"web"
"16";"Nebraska";68;"knowledgeable";"US";"web"
"17";"Montana";67;"knowledgeable";"US";"web"
"18";"Florida";67;"knowledgeable";"US";"web"
"19";"Connecticut";67;"knowledgeable";"US";"web"
"20";"New York";67;"knowledgeable";"US";"web"
"21";"West Virginia";66;"knowledgeable";"US";"web"
"22";"New Mexico";65;"knowledgeable";"US";"web"
"23";"Wisconsin";65;"knowledgeable";"US";"web"
"24";"Pennsylvania";64;"knowledgeable";"US";"web"
"25";"Indiana";63;"knowledgeable";"US";"web"
"26";"Tennessee";63;"knowledgeable";"US";"web"
"27";"Oklahoma";63;"knowledgeable";"US";"web"
"28";"California";63;"knowledgeable";"US";"web"
"29";"Texas";62;"knowledgeable";"US";"web"
"30";"Washington";62;"knowledgeable";"US";"web"
"31";"Rhode Island";59;"knowledgeable";"US";"web"
"32";"New Jersey";59;"knowledgeable";"US";"web"
"33";"Georgia";58;"knowledgeable";"US";"web"
"34";"Missouri";57;"knowledgeable";"US";"web"
"35";"Nevada";57;"knowledgeable";"US";"web"
"36";"Louisiana";57;"knowledgeable";"US";"web"
"37";"Oregon";56;"knowledgeable";"US";"web"
"38";"Maine";55;"knowledgeable";"US";"web"
"39";"Utah";55;"knowledgeable";"US";"web"
"40";"Michigan";54;"knowledgeable";"US";"web"
"41";"Iowa";54;"knowledgeable";"US";"web"
"42";"Kansas";52;"knowledgeable";"US";"web"
"43";"Illinois";51;"knowledgeable";"US";"web"
"44";"District of Columbia";50;"knowledgeable";"US";"web"
"45";"Kentucky";47;"knowledgeable";"US";"web"
"46";"Virginia";47;"knowledgeable";"US";"web"
"47";"Massachusetts";46;"knowledgeable";"US";"web"
"48";"New Hampshire";46;"knowledgeable";"US";"web"
"49";"North Dakota";43;"knowledgeable";"US";"web"
"50";"Alaska";30;"knowledgeable";"US";"web"
