"";"location";"hits";"keyword";"geo";"gprop"
"1";"Delaware";100;"confusion";"US";"web"
"2";"Indiana";97;"confusion";"US";"web"
"3";"West Virginia";97;"confusion";"US";"web"
"4";"Pennsylvania";96;"confusion";"US";"web"
"5";"Maine";94;"confusion";"US";"web"
"6";"South Dakota";93;"confusion";"US";"web"
"7";"Tennessee";93;"confusion";"US";"web"
"8";"New Hampshire";92;"confusion";"US";"web"
"9";"Connecticut";92;"confusion";"US";"web"
"10";"Massachusetts";91;"confusion";"US";"web"
"11";"North Dakota";90;"confusion";"US";"web"
"12";"Ohio";89;"confusion";"US";"web"
"13";"Alabama";89;"confusion";"US";"web"
"14";"Maryland";88;"confusion";"US";"web"
"15";"Illinois";88;"confusion";"US";"web"
"16";"Missouri";87;"confusion";"US";"web"
"17";"Kentucky";87;"confusion";"US";"web"
"18";"Michigan";87;"confusion";"US";"web"
"19";"Vermont";87;"confusion";"US";"web"
"20";"New Jersey";87;"confusion";"US";"web"
"21";"California";86;"confusion";"US";"web"
"22";"Mississippi";86;"confusion";"US";"web"
"23";"New Mexico";86;"confusion";"US";"web"
"24";"Wisconsin";86;"confusion";"US";"web"
"25";"Iowa";85;"confusion";"US";"web"
"26";"Virginia";85;"confusion";"US";"web"
"27";"Arkansas";85;"confusion";"US";"web"
"28";"Wyoming";84;"confusion";"US";"web"
"29";"South Carolina";84;"confusion";"US";"web"
"30";"Nebraska";84;"confusion";"US";"web"
"31";"North Carolina";83;"confusion";"US";"web"
"32";"Rhode Island";83;"confusion";"US";"web"
"33";"Idaho";83;"confusion";"US";"web"
"34";"Oklahoma";82;"confusion";"US";"web"
"35";"Louisiana";82;"confusion";"US";"web"
"36";"New York";82;"confusion";"US";"web"
"37";"Minnesota";80;"confusion";"US";"web"
"38";"Kansas";79;"confusion";"US";"web"
"39";"District of Columbia";78;"confusion";"US";"web"
"40";"Georgia";78;"confusion";"US";"web"
"41";"Florida";78;"confusion";"US";"web"
"42";"Arizona";78;"confusion";"US";"web"
"43";"Washington";78;"confusion";"US";"web"
"44";"Nevada";77;"confusion";"US";"web"
"45";"Colorado";75;"confusion";"US";"web"
"46";"Montana";75;"confusion";"US";"web"
"47";"Alaska";74;"confusion";"US";"web"
"48";"Texas";72;"confusion";"US";"web"
"49";"Utah";72;"confusion";"US";"web"
"50";"Oregon";71;"confusion";"US";"web"
"51";"Hawaii";68;"confusion";"US";"web"
